USER,USER,followed_at,notification_preference
U000002,U000978,2023-02-17 15:03:49,none
U000041,U000032,2024-01-03 15:45:26,
U000002,U000047,2024-01-02 04:34:11,none
U000069,U000324,2023-10-29 08:08:12,
U000008,U000600,2022-09-28 13:19:42,none
U000020,U000038,2023-11-14 02:14:58,all
U000004,U000256,2023-11-02 15:01:07,
U000005,U000125,2023-07-04 11:24:27,none
U000128,U000548,2023-06-22 00:48:45,none
U000002,U000662,2023-06-23 12:46:00,
U000006,U000521,2023-11-30 23:24:08,all
U000007,U000243,2023-01-14 18:30:08,all
U000009,U000543,2023-01-04 12:38:46,mentions
U000025,U000748,2023-02-18 00:42:34,mentions
U000028,U000946,2023-10-09 04:34:28,all
U000008,U000844,2023-10-16 00:32:57,
U000056,U000263,2023-07-03 08:42:52,mentions
U000006,U000073,2024-05-12 18:55:14,all
U000014,U000264,2023-05-28 08:32:38,all
U000002,U000936,2025-06-13 06:00:04,
U000001,U000849,2023-07-24 06:04:41,
U000730,U000702,2025-11-17 07:08:12,none
U000002,U000828,2024-07-28 05:44:15,
U000001,U000107,2023-07-22 20:30:28,mentions
U000021,U000131,2025-08-06 06:05:17,mentions
U000012,U000361,2022-11-21 01:56:58,
U000041,U000908,2024-02-14 07:12:14,none
U000005,U000565,2023-07-26 13:47:44,none
U000004,U000295,2024-10-22 19:22:55,mentions
U000039,U000138,2025-09-16 06:00:37,all
U001000,U000801,2024-01-11 11:36:27,none
U000154,U000549,2025-01-06 02:58:53,all
U000021,U000964,2025-11-05 12:26:38,mentions
U000006,U000488,2023-10-25 04:17:53,
U000011,U000616,2022-06-05 16:25:06,mentions
U000004,U000988,2024-02-10 00:34:12,all
U000028,U000593,2024-02-09 21:54:45,all
U000008,U000566,2021-12-31 04:34:02,
U000014,U000546,2022-11-24 09:49:29,
U000014,U000606,2024-08-15 05:25:31,
U000012,U000443,2022-10-05 04:36:55,none
U000005,U000769,2024-02-25 01:47:45,all
U000084,U000468,2025-07-10 19:03:35,all
U000083,U000679,2025-01-28 16:26:41,mentions
U000012,U000096,2025-02-21 02:08:24,mentions
U000042,U000511,2022-06-24 23:42:04,all
U000003,U000703,2024-01-28 22:09:18,all
U000031,U000958,2023-03-01 22:18:59,
U000111,U000188,2023-11-13 15:55:40,all
U000015,U000400,2025-07-16 23:10:56,none
U000004,U000512,2024-03-30 20:46:33,all
U000008,U000880,2023-06-03 12:05:23,
U000006,U000771,2022-02-06 15:33:53,all
U000008,U000069,2022-10-26 13:24:12,mentions
U000018,U000702,2023-10-05 20:01:45,none
U000003,U000675,2024-10-12 23:24:41,none
U000012,U000645,2022-07-16 23:48:52,
U000195,U000081,2022-04-25 16:05:53,
U000009,U000915,2023-05-04 14:22:45,mentions
U000034,U000289,2023-01-01 06:21:55,
U000008,U000390,2022-08-31 11:05:18,
U000002,U000915,2024-12-21 15:26:16,
U000008,U000613,2024-07-24 15:55:19,
U000006,U000416,2025-04-16 05:03:27,mentions
U000002,U000061,2022-01-02 15:28:00,mentions
U000132,U000346,2023-04-26 15:26:23,none
U000002,U000674,2025-09-21 06:24:04,mentions
U000026,U000480,2022-02-20 15:00:42,mentions
U000002,U000655,2025-01-15 21:59:09,mentions
U000003,U000171,2022-06-11 18:47:36,none
U000003,U000821,2025-07-16 01:35:44,
U000001,U000271,2025-01-18 22:55:13,
U000005,U000863,2022-07-07 19:01:34,none
U000011,U000822,2023-03-20 06:24:52,none
U000009,U000133,2023-07-23 22:40:51,
U000007,U000253,2024-03-04 09:05:48,
U000010,U000266,2024-06-15 15:15:41,
U000088,U000165,2024-05-26 18:27:51,none
U000012,U000572,2025-10-29 01:00:13,mentions
U000009,U000750,2025-06-16 10:28:19,none
U000011,U000177,2023-12-13 14:28:52,
U000071,U000753,2022-05-01 22:14:19,
U000002,U000773,2023-03-29 08:01:22,mentions
U000002,U000011,2022-03-09 14:03:43,
U001000,U000094,2023-08-13 23:22:04,
U000006,U000116,2025-11-27 21:23:57,mentions
U000003,U000898,2025-05-15 23:36:05,all
U000015,U000549,2024-11-13 08:36:37,none
U000043,U000194,2022-11-08 12:01:08,none
U000016,U000277,2024-02-12 00:47:07,
U000003,U000083,2023-04-24 20:36:46,
U000003,U000853,2023-12-02 11:02:38,
U000038,U000848,2023-04-03 15:04:05,none
U000026,U000111,2022-06-24 09:09:55,mentions
U000239,U000383,2024-09-03 16:28:44,none
U000047,U000661,2023-12-11 08:13:39,all
U000006,U000651,2024-01-02 01:25:45,
U000028,U000524,2021-12-23 07:18:39,all
U000003,U000492,2022-06-13 01:30:45,
U000005,U000562,2023-02-25 12:14:57,
U001000,U000855,2023-09-17 02:50:50,none
U000003,U000208,2025-04-10 14:30:09,
U000293,U000368,2022-06-08 01:14:52,none
U000002,U000217,2022-03-17 04:30:03,none
U000023,U000871,2024-04-09 06:08:38,
U000002,U000558,2024-05-16 05:39:52,none
U000013,U000097,2025-03-30 16:38:22,
U000004,U000914,2024-03-01 16:27:14,
U000004,U000108,2022-09-29 15:30:57,
U000005,U000729,2023-10-03 03:23:31,mentions
U000016,U000534,2024-08-28 12:17:44,all
U000006,U000365,2025-09-17 07:39:57,all
U000006,U000688,2022-05-21 03:12:13,all
U000005,U000409,2024-11-02 22:37:37,none
U000003,U000484,2025-01-07 22:41:57,mentions
U000041,U000546,2025-11-25 02:20:37,all
U000092,U000652,2023-05-14 09:48:26,
U000009,U000689,2022-10-18 05:55:57,
U000011,U000397,2024-10-17 09:26:38,all
U000026,U000958,2024-09-20 14:42:17,mentions
U000003,U000075,2023-10-16 03:33:38,
U000002,U000180,2025-05-16 14:21:33,none
U000015,U000748,2024-06-14 13:20:19,
U000002,U000263,2024-10-03 03:31:01,all
U000005,U000690,2022-09-11 07:59:20,all
U000242,U000340,2023-10-10 19:09:54,
U000176,U000665,2024-10-22 21:08:13,
U000002,U000171,2022-12-24 11:37:27,
U000015,U000421,2025-09-06 03:43:34,
U000005,U000305,2024-08-08 02:10:24,mentions
U000037,U000486,2025-09-05 04:12:54,all
U000002,U000194,2024-05-28 21:42:18,all
U000426,U000347,2025-10-24 09:30:25,mentions
U000002,U000700,2025-11-19 00:27:55,
U000011,U000369,2024-02-28 09:49:52,
U000302,U000433,2023-04-25 13:25:26,mentions
U000002,U000009,2022-12-28 00:08:40,none
U000005,U000462,2023-08-31 07:14:17,all
U000031,U000134,2022-05-25 09:14:05,none
U000027,U000694,2022-09-01 22:10:07,
U000007,U000553,2024-09-27 01:42:51,
U000031,U000144,2024-05-07 06:20:02,
U000230,U000688,2025-04-04 00:34:54,none
U000003,U000670,2024-08-11 09:55:46,
U000046,U000650,2022-11-06 08:58:51,none
U000002,U000819,2022-07-13 15:50:01,none
U000003,U000613,2025-08-12 18:19:10,mentions
U000023,U000090,2022-04-20 02:40:28,
U000013,U000934,2022-04-19 04:42:41,none
U000518,U000487,2025-05-25 00:22:23,none
U000010,U000179,2023-01-19 14:59:28,
U000002,U000465,2023-12-30 16:51:38,
U000002,U000529,2025-05-04 14:17:23,all
U000003,U000735,2022-07-30 03:21:13,none
U000008,U000969,2025-07-17 04:27:54,
U000037,U000465,2023-08-20 00:57:22,all
U000005,U000524,2023-03-10 18:33:16,
U000005,U000642,2024-01-28 20:32:31,
U000005,U000686,2025-05-22 10:08:28,mentions
U000023,U000129,2025-10-30 11:56:34,mentions
U000011,U000950,2023-03-19 11:19:56,
U000225,U000097,2024-04-09 08:40:46,mentions
U000003,U000916,2024-06-22 20:33:29,mentions
U000005,U000477,2023-04-03 05:03:38,
U000002,U000566,2025-01-16 10:11:08,
U000017,U000809,2023-12-21 14:40:37,none
U000022,U000312,2025-01-24 21:43:33,mentions
U000012,U000691,2023-12-21 18:22:12,
U000021,U000403,2024-09-07 11:27:14,
U000004,U000609,2023-04-24 04:06:25,
U000002,U000496,2024-09-14 01:32:29,
U000003,U000431,2024-10-14 07:23:15,
U000025,U000593,2023-01-19 01:36:39,
U000012,U000228,2025-11-28 08:22:21,all
U000050,U000920,2025-10-22 10:33:42,all
U000078,U000804,2025-04-15 13:59:00,all
U000027,U000305,2024-10-23 08:32:29,none
U000153,U000962,2023-05-29 16:13:47,mentions
U000006,U000946,2024-10-22 08:00:37,mentions
U000004,U000215,2025-03-01 17:03:04,mentions
U000003,U000026,2023-07-03 14:53:56,
U000007,U000944,2023-08-23 05:35:39,
U000007,U000305,2025-04-01 23:26:48,
U000009,U000839,2025-06-29 17:45:50,
U000032,U000015,2025-09-25 14:11:16,none
U000006,U000846,2023-10-15 07:30:42,all
U000004,U000856,2022-01-03 02:38:15,all
U000005,U000981,2025-02-07 10:52:04,none
U000012,U000570,2024-09-07 21:18:28,all
U000013,U000174,2022-06-19 17:47:58,
U000004,U000066,2023-11-22 08:34:32,
U000004,U000200,2022-09-01 17:33:10,mentions
U000004,U000661,2023-08-06 00:29:17,none
U000022,U000881,2023-06-27 04:54:35,
U000010,U000988,2024-03-29 14:11:05,
U000006,U000867,2024-04-22 17:29:48,
U000291,U000850,2023-09-09 00:37:47,all
U000009,U000476,2024-01-21 01:40:07,
U000003,U000496,2023-09-15 01:00:05,none
U000008,U000486,2022-08-28 01:41:56,
U000001,U000706,2024-12-02 18:41:12,
U000002,U000122,2024-04-09 17:34:13,all
U000006,U000467,2022-11-04 14:07:51,mentions
U000004,U000822,2025-11-17 08:29:40,mentions
U000229,U000223,2023-09-17 03:26:21,mentions
U000467,U000992,2024-03-09 12:55:04,
U000002,U000338,2024-04-01 11:16:36,
U000253,U000266,2023-11-19 00:52:41,mentions
U000230,U000649,2025-07-14 10:14:34,mentions
U000005,U000887,2025-10-02 12:49:34,all
U000009,U000568,2024-04-08 01:11:06,none
U000002,U000910,2025-05-03 03:22:49,all
U000005,U000627,2023-10-06 20:59:27,
U000107,U000587,2023-01-20 01:58:24,none
U000002,U000547,2024-11-15 06:48:51,none
U000010,U000389,2024-01-24 12:20:49,all
U000026,U000088,2022-11-24 04:21:48,mentions
U000002,U000964,2024-05-09 15:16:38,
U000093,U000030,2024-07-14 14:14:45,
U000003,U000871,2023-02-05 05:19:09,all
U000003,U000702,2024-08-14 21:12:37,all
U000005,U000671,2023-09-23 21:29:54,
U000019,U000496,2022-05-09 01:37:23,all
U000004,U000019,2024-07-11 03:18:19,
U000008,U000751,2025-03-05 14:15:20,all
U000009,U000025,2024-03-19 18:40:53,mentions
U000015,U000618,2023-12-08 08:34:40,mentions
U000003,U000875,2025-05-06 21:56:05,
U000019,U000014,2023-11-02 06:06:17,none
U000002,U000540,2024-03-02 17:45:23,all
U000015,U000705,2024-11-06 12:39:42,none
U000002,U000339,2024-02-07 03:28:11,
U000011,U000032,2022-10-14 19:31:57,
U000006,U000105,2025-07-15 09:58:17,mentions
U000002,U000213,2023-03-08 21:02:26,mentions
U000006,U000928,2024-05-06 15:42:47,
U000005,U000745,2023-02-10 15:28:47,mentions
U000012,U000669,2022-12-23 07:04:06,none
U000008,U000593,2025-06-12 20:21:21,
U000002,U000192,2025-07-18 15:58:40,mentions
U000018,U000135,2023-04-21 05:36:19,none
U000017,U000624,2022-08-15 16:01:37,
U000003,U000945,2023-12-22 14:25:37,
U000003,U000815,2023-03-20 10:16:34,
U000004,U000245,2024-06-11 12:35:32,
U000011,U000016,2023-01-08 12:43:18,none
U000012,U000496,2022-11-11 15:05:26,mentions
U000013,U000890,2025-01-05 23:45:18,
U000002,U000124,2024-12-05 21:26:59,none
U000004,U000827,2023-05-26 09:34:51,none
U000006,U000845,2022-01-04 14:01:59,none
U000016,U000212,2023-01-31 02:38:19,all
U000005,U000747,2025-07-08 21:27:32,
U000011,U000305,2022-02-01 13:00:08,
U001000,U000520,2025-08-11 08:51:48,
U000069,U000203,2023-08-12 16:20:04,mentions
U000005,U000210,2024-04-24 12:02:46,mentions
U000002,U000025,2025-05-11 20:54:33,
U001000,U000739,2025-01-06 20:02:49,all
U000014,U000806,2025-09-05 12:58:44,mentions
U000004,U000791,2024-05-17 06:54:09,mentions
U000002,U000942,2023-07-14 20:49:02,all
U000160,U000173,2023-05-31 07:31:20,
U000002,U000274,2024-07-20 08:35:27,all
U000004,U000173,2023-06-24 12:38:18,all
U000009,U000132,2024-12-25 23:08:36,none
U000006,U000897,2025-04-12 15:01:45,none
U000001,U000015,2022-10-18 08:48:53,
U000024,U000084,2024-12-15 12:35:15,
U000002,U000243,2023-11-08 19:23:25,none
U000037,U000012,2024-05-12 14:02:33,none
U000004,U000429,2025-07-09 01:31:07,none
U000004,U000647,2022-11-28 17:11:51,none
U000004,U000537,2022-10-16 04:15:33,
U000027,U000911,2025-04-07 09:16:08,
U000002,U000804,2023-12-20 06:00:56,mentions
U000025,U000171,2025-07-31 02:13:57,
U001000,U000755,2024-01-25 19:27:47,
U000030,U000790,2022-08-12 19:43:03,
U000002,U000906,2025-02-09 17:44:46,
U000003,U000637,2023-08-18 07:01:36,all
U000002,U000596,2022-03-25 16:46:46,none
U000005,U000188,2022-11-22 19:15:11,
U000005,U000157,2023-02-16 22:52:09,
U000029,U000334,2024-04-23 19:08:15,none
U000002,U000524,2022-12-20 11:31:06,all
U000020,U000166,2025-03-04 22:23:16,
U000029,U000120,2024-09-16 06:52:40,
U000026,U000237,2022-01-13 09:26:40,
U000003,U000361,2023-11-26 21:15:22,all
U000071,U000036,2022-06-21 21:33:50,mentions
U000003,U000953,2024-07-18 13:50:45,all
U000022,U000451,2024-07-23 06:41:28,mentions
U000013,U000091,2024-08-21 21:58:13,
U000003,U000150,2025-10-24 17:03:20,all
U000002,U000318,2023-02-13 20:01:54,
U000003,U000072,2024-04-19 12:26:51,all
U000004,U000166,2022-06-15 18:04:09,mentions
U000004,U000800,2025-01-04 19:37:38,
U000016,U000527,2023-02-17 13:51:09,mentions
U000008,U000549,2024-08-19 18:44:12,all
U000003,U000905,2024-11-02 02:03:16,mentions
U000135,U000797,2023-08-14 23:50:40,all
U000005,U000051,2022-05-01 02:47:29,
U000010,U000274,2024-06-15 21:37:06,none
U000025,U000882,2021-12-10 05:22:31,mentions
U000266,U000416,2025-08-10 10:50:25,
U000045,U000033,2024-03-28 14:17:39,
U000242,U000124,2022-06-27 01:07:18,all
U000004,U000376,2024-03-30 04:55:09,none
U000007,U000801,2022-04-12 10:55:39,none
U000002,U000684,2024-11-16 00:48:43,none
U000002,U000752,2025-03-05 21:21:21,mentions
U000043,U000711,2025-09-09 12:26:40,
U000010,U000072,2024-12-28 04:39:38,
U000036,U000882,2023-07-18 21:03:10,
U000055,U000373,2025-07-24 19:44:55,mentions
U000005,U000673,2024-03-06 01:40:38,all
U000005,U000087,2022-08-15 20:54:17,all
U000002,U000706,2022-09-15 02:49:22,mentions
U000140,U000191,2024-10-15 22:58:29,mentions
U000133,U000272,2024-12-30 03:32:10,mentions
U000017,U000461,2022-05-24 02:11:10,
U000094,U000058,2024-02-16 07:25:58,none
U000003,U000698,2022-01-07 17:17:09,
U000002,U000502,2022-12-16 16:09:49,none
U000002,U000701,2023-10-16 14:55:02,
U000005,U000467,2022-04-08 17:01:40,
U000252,U000459,2023-11-01 21:44:38,
U000003,U000200,2024-05-16 20:10:16,
U000014,U000521,2025-03-13 14:23:07,none
U000002,U000064,2024-12-25 08:27:43,none
U000051,U000308,2025-08-02 01:43:57,none
U000002,U000704,2023-09-20 02:04:26,mentions
U000030,U000613,2022-05-20 14:30:12,all
U000002,U000749,2024-09-21 23:34:21,
U001000,U000843,2022-05-01 21:19:09,
U000014,U000147,2022-02-09 17:22:28,
U000005,U000495,2024-08-02 03:28:18,none
U000004,U000599,2024-07-23 20:59:18,
U000114,U000571,2025-08-27 10:23:09,none
U000034,U000358,2024-05-18 01:18:33,none
U000216,U000834,2021-12-31 04:38:36,none
U000014,U000712,2022-11-30 15:39:17,
U000003,U000750,2024-09-10 13:44:12,mentions
U000030,U000645,2022-01-31 11:36:43,mentions
U000002,U000456,2023-04-05 15:04:27,
U000342,U000765,2025-10-27 14:36:29,all
U000003,U000345,2025-06-19 04:02:49,none
U000004,U000316,2022-07-09 01:11:05,
U000035,U000137,2024-12-16 04:10:20,
U000013,U000181,2023-08-09 05:19:09,none
U000065,U000847,2024-09-24 15:15:59,mentions
U000023,U000602,2022-11-06 09:29:58,mentions
U000028,U000657,2024-01-17 14:54:23,
U000034,U000352,2024-11-13 12:47:02,none
U000001,U000700,2024-07-24 17:37:13,
U000003,U000832,2024-04-13 07:19:30,all
U000210,U000262,2022-12-26 05:24:24,mentions
U000012,U000702,2022-11-29 10:07:25,mentions
U000006,U000152,2022-12-07 19:38:38,all
U000006,U000970,2021-12-13 20:37:26,none
U000006,U000037,2023-08-28 16:38:16,all
U000018,U000795,2022-07-16 20:37:16,
U000009,U000770,2024-10-05 01:39:51,none
U000002,U000362,2022-09-22 06:04:09,all
U000005,U000430,2025-05-08 04:13:38,
U000004,U000665,2023-01-26 20:08:20,
U000008,U000406,2025-02-28 20:05:57,
U000147,U000505,2023-02-15 15:32:20,
U000004,U000178,2023-07-26 04:29:05,
U000027,U000670,2023-09-23 08:09:30,none
U000027,U000082,2025-09-04 20:14:58,all
U000003,U000037,2021-12-18 14:54:37,mentions
U000761,U000637,2025-09-08 17:19:03,
U000003,U000164,2023-01-24 07:34:47,all
U000021,U000861,2023-01-13 03:35:39,
U000009,U000929,2023-12-25 08:28:22,
U000011,U000659,2025-05-11 05:34:02,mentions
U000007,U000773,2025-01-31 09:12:12,mentions
U000004,U000536,2022-08-13 17:22:50,none
U000005,U000669,2022-01-16 17:42:52,none
U000003,U000396,2024-09-13 10:06:56,mentions
U000004,U000292,2023-04-06 14:00:46,mentions
U000001,U000006,2024-02-25 18:10:29,mentions
U000016,U000234,2025-05-15 22:52:05,none
U000005,U000317,2022-12-04 15:48:04,none
U000002,U000988,2022-12-28 23:18:42,
U000002,U000712,2022-04-03 00:13:51,
U000069,U000240,2025-10-13 11:37:20,mentions
U000018,U000239,2023-02-16 15:50:15,
U000012,U000704,2025-05-27 12:09:26,
U000010,U000739,2022-03-09 06:28:00,mentions
U000010,U000901,2023-02-19 09:49:47,all
U000002,U000859,2024-02-14 11:29:16,
U000002,U000731,2023-11-27 17:43:26,
U000034,U000749,2024-08-21 15:15:33,
U000003,U000602,2024-12-25 08:44:33,
U000003,U000474,2022-01-11 05:11:56,all
U000003,U000290,2025-04-18 14:23:29,none
U000038,U000773,2024-06-23 14:46:43,mentions
U000004,U000986,2025-02-17 09:20:25,
U000029,U000158,2023-06-17 18:01:04,all
U000002,U000159,2025-02-01 02:23:31,all
U000176,U000882,2025-09-24 11:31:22,all
U000006,U000272,2022-12-10 02:09:23,
U000007,U000540,2023-02-25 07:16:39,all
U000107,U000252,2025-11-09 02:25:50,mentions
U000002,U000402,2025-09-30 20:04:43,
U000011,U000869,2024-11-29 21:59:55,all
U000004,U000046,2023-12-14 14:29:49,
U000007,U000711,2022-07-02 15:38:04,
U000011,U000407,2024-08-04 14:39:15,
U000299,U000361,2022-08-02 01:40:47,
U000008,U000128,2023-03-03 13:28:42,
U000015,U000527,2022-02-14 15:38:13,mentions
U000166,U000676,2025-11-17 12:15:56,all
U000006,U000804,2025-05-18 19:12:01,
U000006,U000055,2023-06-01 17:22:55,
U000011,U000618,2025-06-13 12:43:12,none
U000009,U000703,2025-09-16 03:50:26,mentions
U000003,U000992,2024-06-20 04:32:39,none
U000007,U000474,2022-02-01 02:15:40,none
U000045,U000657,2025-08-06 22:36:50,
U000002,U000264,2024-10-14 14:34:30,
U000003,U000432,2025-11-22 07:29:56,all
U000020,U000227,2023-08-27 20:30:50,none
U000003,U000942,2023-06-04 03:12:42,all
U000073,U000647,2022-03-30 05:45:47,all
U000008,U000217,2023-07-15 15:00:57,mentions
U000012,U000709,2024-05-31 02:18:14,
U000029,U000667,2025-01-11 06:48:34,
U000023,U000859,2024-02-15 18:44:07,
U000002,U000632,2023-09-18 23:41:19,mentions
U000177,U000499,2024-10-09 20:38:28,mentions
U000002,U000517,2025-05-21 05:33:38,all
U000037,U000515,2023-09-02 08:08:57,
U000007,U000939,2025-10-13 02:05:10,
U000056,U000218,2023-10-16 02:17:33,
U000005,U000514,2024-01-07 07:29:48,none
U000001,U000249,2022-04-04 12:36:40,
U000006,U000768,2023-05-27 19:05:14,
U000142,U000507,2025-06-19 00:58:15,
U000012,U000832,2025-05-07 11:20:02,mentions
U000018,U000897,2024-09-27 15:44:50,
U000005,U000007,2024-03-20 08:08:28,
U000007,U000546,2024-01-16 17:17:33,
U000009,U000310,2022-07-21 05:41:57,mentions
U000002,U000805,2024-04-10 23:05:13,
U000008,U000283,2022-05-25 16:33:59,all
U000003,U000534,2023-05-05 17:11:26,mentions
U000011,U000101,2022-05-15 01:17:32,none
U000016,U000696,2025-10-08 17:27:49,all
U000004,U000364,2022-09-11 21:53:26,all
U000035,U000375,2021-12-19 22:01:40,
U000004,U000417,2022-10-01 16:53:51,none
U000004,U000267,2023-01-20 07:50:12,all
U000002,U000698,2024-06-11 13:52:31,
U000005,U000589,2023-03-04 23:15:54,none
U000066,U000733,2023-08-22 03:42:41,
U000005,U000912,2024-10-19 15:05:26,mentions
U000039,U000847,2025-04-13 15:25:00,
U000031,U000571,2023-08-13 01:02:38,none
U000008,U000599,2022-03-30 17:11:09,all
U000002,U000744,2024-01-31 21:20:34,none
U000173,U000998,2024-04-21 19:07:36,
U000005,U000812,2022-04-26 13:54:15,all
U000031,U000230,2023-11-18 03:41:56,
U000009,U000188,2023-05-30 09:38:10,none
U000022,U000024,2022-02-15 11:41:12,mentions
U001000,U000087,2025-07-21 14:55:02,none
U000060,U000188,2024-12-21 06:51:41,none
U000023,U000535,2023-01-01 15:14:56,mentions
U001000,U000867,2025-03-13 18:26:42,
U000018,U000173,2023-06-17 03:13:03,
U000026,U000364,2022-05-07 02:56:38,
U000011,U000870,2025-08-15 10:17:11,all
U000098,U000693,2023-08-19 21:37:00,all
U001000,U000223,2022-03-03 07:00:20,mentions
U000030,U000483,2025-03-21 00:53:49,
U000007,U000842,2025-07-31 00:33:15,none
U000004,U000099,2022-09-11 02:50:01,none
U000021,U000290,2023-07-04 20:49:20,all
U000002,U000309,2022-07-19 20:08:21,
U000006,U000366,2022-11-22 20:08:39,
U000052,U000291,2023-11-28 07:26:34,
U000008,U000063,2025-06-28 17:28:50,all
U000005,U000468,2025-11-01 12:35:48,mentions
U000003,U000204,2023-10-29 03:52:20,
U000006,U000161,2025-11-25 15:25:41,all
U000022,U000778,2024-12-20 14:44:33,none
U000002,U000375,2023-04-22 15:22:50,all
U000016,U000797,2023-08-09 18:25:25,all
U000013,U000815,2023-09-26 09:35:11,none
U000010,U000728,2023-03-04 03:02:55,all
U000002,U000071,2023-12-15 23:49:33,mentions
U000031,U000943,2023-01-10 21:37:38,all
U000008,U000976,2023-03-09 19:48:17,none
U000042,U000331,2022-08-07 10:52:14,
U000002,U000578,2024-09-24 08:31:10,none
U000003,U000990,2025-05-20 08:38:24,all
U000002,U000175,2023-04-03 14:15:41,
U000006,U000322,2022-07-28 02:11:44,
U000141,U000478,2023-02-20 03:11:53,
U000003,U000144,2025-05-11 12:54:17,
U000028,U000834,2022-10-14 07:51:15,
U000219,U000703,2022-06-16 10:14:38,
U000003,U000039,2025-11-20 07:12:11,all
U000006,U000577,2022-02-22 03:00:41,all
U000002,U000316,2022-05-18 08:37:41,
U000006,U000430,2023-12-15 09:13:51,none
U000006,U000211,2024-11-25 20:15:50,none
U000007,U000749,2025-09-26 06:22:43,
U000001,U000884,2024-10-18 07:18:45,
U001000,U000088,2022-12-08 23:44:27,none
U000010,U000009,2022-09-25 17:25:13,
U000027,U000299,2025-07-31 19:59:48,mentions
