TWEET,HASHTAG,position_in_tweet,is_promoted
T0004613,H00442,3,False
T0004613,H00305,4,False
T0004614,H00006,1,False
T0004614,H00351,2,False
T0004615,H00256,1,False
T0004615,H00423,2,False
T0004616,H00233,1,False
T0004616,H00414,2,False
T0004617,H00103,1,True
T0004617,H00024,2,False
T0004617,H00306,3,False
T0004618,H00323,1,False
T0004618,H00178,2,False
T0004618,H00414,3,False
T0004618,H00226,4,False
T0004618,H00322,5,False
T0004619,H00306,1,True
T0004619,H00371,2,False
T0004619,H00223,3,False
T0004620,H00252,1,False
T0004620,H00280,2,False
T0004621,H00323,1,False
T0004621,H00218,2,False
T0004621,H00215,3,False
T0004621,H00428,4,False
T0004622,H00487,1,False
T0004622,H00039,2,False
T0004622,H00347,3,False
T0004622,H00337,4,False
T0004622,H00138,5,False
T0004623,H00388,1,False
T0004623,H00279,2,False
T0004624,H00402,1,False
T0004624,H00337,2,False
T0004624,H00177,3,False
T0004624,H00192,4,False
T0004625,H00305,1,False
T0004625,H00028,2,False
T0004626,H00084,1,False
T0004626,H00332,2,False
T0004627,H00386,1,False
T0004627,H00484,2,False
T0004627,H00284,3,False
T0004628,H00205,1,False
T0004629,H00111,1,False
T0004629,H00388,2,False
T0004629,H00171,3,False
T0004629,H00430,4,False
T0004629,H00147,5,False
T0004630,H00210,1,False
T0004630,H00196,2,False
T0004630,H00306,3,False
T0004630,H00054,4,False
T0004630,H00166,5,False
T0004631,H00205,1,False
T0004631,H00138,2,False
T0004631,H00466,3,False
T0004631,H00322,4,False
T0004632,H00369,1,False
T0004632,H00278,2,True
T0004633,H00018,1,False
T0004633,H00164,2,False
T0004634,H00267,1,False
T0004634,H00075,2,False
T0004634,H00188,3,False
T0004634,H00179,4,False
T0004635,H00314,1,False
T0004636,H00322,1,False
T0004636,H00433,2,True
T0004636,H00147,3,False
T0004637,H00358,1,False
T0004638,H00005,1,False
T0004638,H00310,2,False
T0004638,H00088,3,False
T0004639,H00306,1,False
T0004640,H00323,1,False
T0004641,H00484,1,False
T0004641,H00374,2,False
T0004641,H00003,3,False
T0004642,H00176,1,False
T0004642,H00164,2,False
T0004642,H00147,3,False
T0004643,H00039,1,False
T0004643,H00371,2,False
T0004643,H00084,3,False
T0004644,H00154,1,False
T0004644,H00386,2,False
T0004645,H00484,1,False
T0004646,H00478,1,False
T0004647,H00278,1,False
T0004647,H00030,2,False
T0004647,H00463,3,False
T0004647,H00220,4,False
T0004649,H00192,1,False
T0004649,H00009,2,False
T0004649,H00205,3,False
T0004649,H00430,4,False
T0004649,H00154,5,False
T0004650,H00183,1,False
T0004650,H00118,2,False
T0004650,H00194,3,False
T0004650,H00473,4,False
T0004651,H00205,1,False
T0004651,H00409,2,False
T0004651,H00428,3,False
T0004651,H00111,4,False
T0004651,H00323,5,False
T0004652,H00109,1,False
T0004652,H00413,2,False
T0004652,H00358,3,False
T0004652,H00414,4,False
T0004652,H00020,5,True
T0004653,H00473,1,False
T0004653,H00337,2,False
T0004653,H00256,3,False
T0004653,H00030,4,False
T0004654,H00147,1,False
T0004654,H00321,2,False
T0004654,H00024,3,False
T0004654,H00462,4,False
T0004655,H00444,1,False
T0004655,H00039,2,True
T0004655,H00388,3,False
T0004655,H00308,4,False
T0004656,H00159,1,True
T0004656,H00051,2,False
T0004657,H00239,1,False
T0004657,H00402,2,False
T0004657,H00252,3,False
T0004657,H00284,4,False
T0004658,H00177,1,False
T0004658,H00256,2,False
T0004658,H00006,3,False
T0004660,H00143,1,False
T0004660,H00024,2,False
T0004660,H00205,3,False
T0004660,H00020,4,False
T0004661,H00267,1,False
T0004661,H00111,2,False
T0004661,H00310,3,False
T0004661,H00298,4,False
T0004661,H00032,5,False
T0004662,H00335,1,False
T0004662,H00409,2,False
T0004662,H00084,3,False
T0004663,H00158,1,False
T0004663,H00386,2,False
T0004663,H00089,3,False
T0004664,H00183,1,False
T0004664,H00162,2,False
T0004664,H00220,3,False
T0004665,H00192,1,False
T0004665,H00413,2,False
T0004665,H00121,3,False
T0004665,H00310,4,False
T0004666,H00119,1,False
T0004666,H00225,2,False
T0004667,H00232,1,False
T0004667,H00226,2,False
T0004667,H00084,3,False
T0004667,H00343,4,False
T0004668,H00118,1,False
T0004668,H00009,2,False
T0004669,H00177,1,False
T0004669,H00147,2,False
T0004670,H00045,1,False
T0004670,H00337,2,False
T0004670,H00158,3,False
T0004670,H00281,4,False
T0004671,H00233,1,False
T0004671,H00159,2,False
T0004672,H00010,1,False
T0004672,H00268,2,False
T0004672,H00011,3,False
T0004672,H00179,4,False
T0004672,H00334,5,False
T0004673,H00326,1,False
T0004673,H00224,2,False
T0004673,H00109,3,False
T0004673,H00446,4,False
T0004673,H00358,5,False
T0004674,H00344,1,False
T0004674,H00089,2,False
T0004675,H00119,1,False
T0004675,H00177,2,False
T0004675,H00169,3,False
T0004675,H00173,4,False
T0004675,H00049,5,False
T0004676,H00323,1,False
T0004676,H00111,2,False
T0004676,H00044,3,False
T0004677,H00140,1,False
T0004677,H00058,2,False
T0004678,H00064,1,False
T0004678,H00032,2,False
T0004678,H00226,3,False
T0004679,H00011,1,False
T0004679,H00005,2,False
T0004679,H00428,3,False
T0004679,H00154,4,False
T0004680,H00095,1,False
T0004680,H00388,2,False
T0004680,H00473,3,False
T0004680,H00386,4,False
T0004681,H00473,1,False
T0004681,H00485,2,False
T0004681,H00152,3,False
T0004682,H00051,1,False
T0004682,H00288,2,False
T0004683,H00233,1,False
T0004683,H00196,2,False
T0004683,H00064,3,False
T0004683,H00043,4,False
T0004684,H00158,1,False
T0004684,H00212,2,False
T0004685,H00188,1,False
T0004685,H00456,2,False
T0004686,H00252,1,False
T0004686,H00073,2,False
T0004686,H00451,3,False
T0004686,H00473,4,False
T0004687,H00428,1,True
T0004687,H00478,2,False
T0004687,H00380,3,False
T0004688,H00173,1,False
T0004688,H00268,2,False
T0004689,H00305,1,False
T0004689,H00474,2,False
T0004689,H00298,3,False
T0004689,H00348,4,True
T0004690,H00232,1,False
T0004690,H00373,2,False
T0004691,H00497,1,False
T0004691,H00314,2,False
T0004691,H00192,3,False
T0004691,H00020,4,False
T0004692,H00386,1,False
T0004692,H00054,2,False
T0004692,H00203,3,False
T0004693,H00166,1,False
T0004693,H00409,2,False
T0004693,H00402,3,False
T0004694,H00173,1,False
T0004694,H00314,2,False
T0004694,H00414,3,False
T0004695,H00463,1,False
T0004696,H00380,1,False
T0004696,H00176,2,False
T0004696,H00245,3,False
T0004696,H00451,4,False
T0004697,H00223,1,True
T0004697,H00358,2,False
T0004697,H00253,3,False
T0004697,H00220,4,False
T0004697,H00176,5,False
T0004698,H00041,1,False
T0004698,H00118,2,False
T0004698,H00466,3,False
T0004698,H00409,4,False
T0004698,H00306,5,False
T0004699,H00192,1,False
T0004699,H00314,2,False
T0004699,H00122,3,False
T0004699,H00347,4,False
T0004700,H00158,1,False
T0004700,H00192,2,False
T0004700,H00388,3,False
T0004700,H00051,4,False
T0004700,H00089,5,False
T0004701,H00496,1,False
T0004701,H00330,2,False
T0004701,H00232,3,False
T0004702,H00073,1,False
T0004702,H00024,2,False
T0004703,H00169,1,False
T0004703,H00380,2,True
T0004703,H00330,3,False
T0004703,H00474,4,False
T0004704,H00166,1,True
T0004704,H00043,2,False
T0004704,H00192,3,False
T0004704,H00381,4,False
T0004704,H00205,5,False
T0004705,H00279,1,False
T0004705,H00268,2,False
T0004706,H00388,1,False
T0004706,H00088,2,True
T0004707,H00322,1,False
T0004707,H00224,2,False
T0004707,H00321,3,False
T0004707,H00252,4,False
T0004707,H00371,5,True
T0004708,H00323,1,False
T0004708,H00469,2,False
T0004708,H00051,3,False
T0004708,H00220,4,True
T0004709,H00374,1,False
T0004710,H00413,1,False
T0004710,H00103,2,False
T0004710,H00330,3,False
T0004711,H00041,1,False
T0004711,H00091,2,False
T0004712,H00232,1,False
T0004712,H00444,2,False
T0004713,H00041,1,False
T0004714,H00267,1,False
T0004714,H00247,2,False
T0004715,H00010,1,False
T0004715,H00177,2,False
T0004715,H00298,3,False
T0004716,H00418,1,False
T0004717,H00478,1,False
T0004717,H00121,2,False
T0004717,H00010,3,False
T0004717,H00179,4,False
T0004717,H00119,5,False
T0004718,H00220,1,False
T0004718,H00414,2,False
T0004718,H00024,3,False
T0004718,H00381,4,True
T0004719,H00373,1,False
T0004719,H00388,2,False
T0004720,H00039,1,True
T0004721,H00496,1,False
T0004721,H00054,2,False
T0004721,H00030,3,False
T0004721,H00198,4,False
T0004721,H00064,5,False
T0004722,H00220,1,False
T0004722,H00118,2,False
T0004722,H00326,3,False
T0004723,H00314,1,False
T0004723,H00121,2,False
T0004723,H00018,3,False
T0004724,H00208,1,True
T0004724,H00470,2,False
T0004725,H00278,1,False
T0004725,H00335,2,False
T0004726,H00165,1,False
T0004726,H00239,2,False
T0004726,H00196,3,False
T0004726,H00369,4,False
T0004727,H00414,1,False
T0004727,H00091,2,False
T0004727,H00058,3,False
T0004728,H00326,1,False
T0004728,H00089,2,False
T0004728,H00470,3,False
T0004728,H00484,4,False
T0004728,H00091,5,False
T0004729,H00188,1,False
T0004729,H00164,2,False
T0004729,H00256,3,False
T0004729,H00070,4,False
T0004729,H00178,5,False
T0004730,H00402,1,False
T0004730,H00075,2,False
T0004731,H00469,1,False
T0004731,H00386,2,False
T0004731,H00091,3,False
T0004731,H00288,4,False
T0004731,H00421,5,False
T0004732,H00421,1,False
T0004732,H00395,2,False
T0004732,H00122,3,False
T0004732,H00020,4,False
T0004732,H00348,5,False
T0004733,H00399,1,False
T0004733,H00371,2,False
T0004733,H00064,3,False
T0004733,H00181,4,False
T0004734,H00073,1,False
T0004734,H00269,2,False
T0004734,H00018,3,False
T0004735,H00334,1,False
T0004735,H00371,2,False
T0004736,H00343,1,False
T0004737,H00223,1,False
T0004738,H00288,1,False
T0004738,H00374,2,False
T0004738,H00305,3,False
T0004738,H00020,4,False
T0004739,H00462,1,False
T0004739,H00442,2,False
T0004739,H00384,3,False
T0004739,H00456,4,False
T0004739,H00221,5,False
T0004740,H00212,1,False
T0004740,H00210,2,False
T0004740,H00169,3,False
T0004740,H00474,4,False
T0004741,H00196,1,False
T0004741,H00473,2,False
T0004741,H00075,3,False
T0004741,H00064,4,False
T0004742,H00418,1,False
T0004742,H00041,2,True
T0004742,H00030,3,False
T0004743,H00430,1,False
T0004743,H00095,2,False
T0004743,H00414,3,False
T0004744,H00103,1,False
T0004744,H00323,2,False
T0004744,H00335,3,False
T0004744,H00005,4,False
T0004745,H00111,1,False
T0004745,H00143,2,False
T0004746,H00323,1,False
T0004746,H00010,2,False
T0004746,H00485,3,False
T0004746,H00442,4,False
T0004747,H00143,1,False
T0004748,H00192,1,False
T0004748,H00331,2,False
T0004749,H00332,1,False
T0004749,H00288,2,False
T0004749,H00143,3,False
T0004750,H00414,1,True
T0004750,H00064,2,False
T0004750,H00284,3,False
T0004751,H00414,1,False
T0004751,H00159,2,True
T0004751,H00178,3,True
T0004751,H00075,4,False
T0004752,H00494,1,False
T0004752,H00280,2,False
T0004752,H00418,3,False
T0004753,H00188,1,False
T0004754,H00205,1,False
T0004754,H00003,2,True
T0004754,H00421,3,False
T0004754,H00384,4,False
T0004754,H00159,5,False
T0004755,H00256,1,False
T0004755,H00416,2,False
T0004755,H00164,3,False
T0004755,H00485,4,False
T0004756,H00335,1,False
T0004756,H00194,2,False
T0004756,H00051,3,False
T0004756,H00306,4,False
T0004756,H00380,5,False
T0004757,H00343,1,True
T0004757,H00203,2,False
T0004757,H00089,3,False
T0004757,H00268,4,False
T0004758,H00462,1,False
T0004758,H00284,2,False
T0004759,H00051,1,False
T0004759,H00221,2,False
T0004759,H00043,3,False
T0004759,H00446,4,False
T0004759,H00474,5,False
T0004760,H00252,1,False
T0004760,H00335,2,False
T0004760,H00043,3,True
T0004760,H00472,4,False
T0004760,H00322,5,True
T0004761,H00111,1,False
T0004762,H00433,1,True
T0004762,H00252,2,False
T0004763,H00258,1,False
T0004763,H00166,2,False
T0004763,H00064,3,False
T0004763,H00030,4,False
T0004763,H00358,5,False
T0004764,H00343,1,False
T0004764,H00470,2,False
T0004765,H00233,1,False
T0004765,H00043,2,False
T0004765,H00220,3,True
T0004765,H00169,4,False
T0004766,H00010,1,False
T0004767,H00409,1,False
T0004767,H00418,2,False
T0004767,H00466,3,False
T0004767,H00247,4,False
T0004768,H00037,1,False
T0004768,H00010,2,False
T0004768,H00395,3,False
T0004768,H00326,4,False
T0004769,H00147,1,False
T0004769,H00233,2,False
T0004769,H00474,3,False
T0004769,H00152,4,False
T0004769,H00159,5,False
T0004770,H00380,1,False
T0004770,H00215,2,False
T0004770,H00054,3,False
T0004770,H00326,4,False
T0004771,H00190,1,False
T0004772,H00037,1,False
T0004772,H00239,2,False
T0004772,H00045,3,False
T0004773,H00478,1,False
T0004773,H00177,2,False
T0004774,H00042,1,False
T0004774,H00472,2,False
T0004774,H00030,3,False
T0004775,H00226,1,False
T0004775,H00331,2,False
T0004775,H00308,3,False
T0004776,H00179,1,False
T0004776,H00332,2,False
T0004777,H00487,1,False
T0004777,H00414,2,False
T0004777,H00064,3,False
T0004777,H00421,4,False
T0004778,H00487,1,False
T0004778,H00226,2,False
T0004779,H00147,1,False
T0004779,H00332,2,False
T0004779,H00020,3,False
T0004779,H00472,4,False
T0004779,H00268,5,False
T0004780,H00463,1,False
T0004780,H00059,2,False
T0004781,H00121,1,False
T0004781,H00414,2,False
T0004781,H00020,3,False
T0004782,H00463,1,False
T0004782,H00487,2,False
T0004782,H00332,3,False
T0004782,H00044,4,False
T0004783,H00462,1,False
T0004783,H00444,2,False
T0004783,H00164,3,False
T0004783,H00059,4,False
T0004784,H00258,1,False
T0004784,H00173,2,False
T0004784,H00239,3,False
T0004785,H00278,1,False
T0004785,H00030,2,False
T0004786,H00205,1,False
T0004786,H00122,2,False
T0004786,H00223,3,False
T0004787,H00321,1,False
T0004787,H00165,2,False
T0004787,H00169,3,False
T0004787,H00049,4,False
T0004788,H00064,1,False
T0004788,H00334,2,False
T0004789,H00496,1,False
T0004790,H00373,1,False
T0004790,H00269,2,False
T0004790,H00332,3,False
T0004791,H00217,1,False
T0004791,H00203,2,False
T0004791,H00321,3,False
T0004792,H00444,1,False
T0004792,H00043,2,False
T0004793,H00231,1,False
T0004793,H00322,2,False
T0004793,H00331,3,False
T0004794,H00088,1,False
T0004795,H00225,1,False
T0004796,H00470,1,False
T0004796,H00322,2,False
T0004796,H00208,3,False
T0004796,H00428,4,False
T0004797,H00147,1,False
T0004797,H00484,2,False
T0004797,H00335,3,False
T0004798,H00095,1,False
T0004799,H00380,1,False
T0004799,H00231,2,False
T0004799,H00279,3,False
T0004799,H00009,4,True
T0004799,H00003,5,False
T0004800,H00049,1,False
T0004800,H00118,2,False
T0004801,H00444,1,False
T0004801,H00253,2,False
T0004802,H00399,1,False
T0004802,H00095,2,False
T0004802,H00226,3,False
T0004802,H00247,4,False
T0004802,H00380,5,False
T0004803,H00471,1,False
T0004803,H00103,2,False
T0004804,H00485,1,False
T0004804,H00005,2,True
T0004804,H00190,3,False
T0004804,H00268,4,False
T0004804,H00051,5,False
T0004805,H00252,1,False
T0004805,H00032,2,False
T0004805,H00374,3,False
T0004805,H00451,4,False
T0004806,H00466,1,False
T0004806,H00109,2,True
T0004806,H00414,3,False
T0004807,H00281,1,False
T0004807,H00334,2,True
T0004807,H00496,3,False
T0004808,H00075,1,False
T0004808,H00351,2,True
T0004808,H00252,3,False
T0004809,H00198,1,False
T0004809,H00433,2,False
T0004809,H00430,3,False
T0004809,H00402,4,False
T0004810,H00310,1,False
T0004811,H00371,1,False
T0004811,H00395,2,False
T0004811,H00279,3,False
T0004811,H00179,4,False
T0004812,H00159,1,False
T0004812,H00009,2,False
T0004812,H00380,3,False
T0004812,H00039,4,False
T0004812,H00140,5,False
T0004813,H00208,1,False
T0004813,H00280,2,True
T0004813,H00058,3,False
T0004814,H00487,1,True
T0004814,H00288,2,False
T0004815,H00041,1,False
T0004816,H00178,1,False
T0004816,H00428,2,False
T0004817,H00044,1,False
T0004818,H00472,1,False
T0004818,H00194,2,False
T0004819,H00028,1,False
T0004819,H00196,2,False
T0004819,H00381,3,True
T0004819,H00497,4,False
T0004820,H00433,1,False
T0004820,H00280,2,False
T0004820,H00154,3,False
T0004821,H00018,1,False
T0004821,H00258,2,False
T0004821,H00402,3,False
T0004821,H00121,4,True
T0004821,H00284,5,False
T0004822,H00456,1,False
T0004822,H00024,2,False
T0004822,H00421,3,False
T0004823,H00388,1,False
T0004823,H00224,2,False
T0004824,H00223,1,False
T0004825,H00472,1,False
T0004825,H00233,2,False
T0004825,H00006,3,False
T0004825,H00306,4,False
T0004826,H00024,1,False
T0004826,H00373,2,False
T0004826,H00109,3,False
T0004827,H00268,1,False
T0004827,H00032,2,False
T0004827,H00119,3,False
T0004827,H00152,4,False
T0004828,H00192,1,False
T0004828,H00466,2,False
T0004829,H00009,1,False
T0004829,H00020,2,False
T0004829,H00183,3,False
T0004829,H00205,4,False
T0004829,H00278,5,False
T0004830,H00138,1,False
T0004831,H00203,1,False
T0004832,H00194,1,False
T0004832,H00003,2,False
T0004832,H00332,3,False
T0004832,H00220,4,False
T0004833,H00330,1,False
T0004833,H00409,2,False
T0004833,H00256,3,False
T0004833,H00045,4,False
T0004834,H00192,1,False
T0004834,H00497,2,False
T0004834,H00109,3,False
T0004835,H00122,1,False
T0004836,H00138,1,False
T0004837,H00039,1,False
T0004837,H00444,2,False
T0004838,H00358,1,False
T0004838,H00402,2,False
T0004838,H00217,3,False
T0004839,H00386,1,False
T0004839,H00190,2,False
T0004839,H00006,3,True
T0004839,H00030,4,False
T0004840,H00331,1,False
T0004840,H00472,2,False
T0004840,H00258,3,False
T0004840,H00181,4,False
T0004841,H00381,1,False
T0004841,H00284,2,False
T0004841,H00119,3,False
T0004841,H00321,4,False
T0004843,H00268,1,False
T0004843,H00223,2,False
T0004843,H00417,3,False
T0004844,H00423,1,False
T0004844,H00064,2,False
T0004845,H00024,1,False
T0004845,H00143,2,False
T0004845,H00003,3,False
T0004846,H00351,1,False
T0004846,H00245,2,False
T0004846,H00059,3,False
T0004846,H00058,4,False
T0004847,H00451,1,False
T0004847,H00446,2,False
T0004847,H00330,3,False
T0004847,H00165,4,False
T0004848,H00119,1,False
T0004848,H00413,2,False
T0004849,H00111,1,False
T0004849,H00064,2,False
T0004850,H00496,1,True
T0004850,H00140,2,False
T0004850,H00162,3,False
T0004850,H00109,4,False
T0004850,H00386,5,False
T0004851,H00386,1,False
T0004851,H00358,2,False
T0004851,H00028,3,False
T0004851,H00147,4,False
T0004852,H00446,1,False
T0004852,H00028,2,False
T0004853,H00183,1,False
T0004853,H00196,2,False
T0004853,H00226,3,False
T0004854,H00037,1,False
T0004855,H00374,1,False
T0004855,H00011,2,False
T0004855,H00194,3,False
T0004855,H00203,4,False
T0004856,H00159,1,False
T0004856,H00470,2,False
T0004856,H00472,3,False
T0004857,H00051,1,False
T0004857,H00173,2,False
T0004858,H00326,1,False
T0004858,H00253,2,False
T0004858,H00386,3,False
T0004859,H00196,1,False
T0004859,H00326,2,False
T0004859,H00253,3,True
T0004859,H00049,4,False
T0004860,H00358,1,False
T0004860,H00205,2,False
T0004861,H00220,1,False
T0004861,H00335,2,False
T0004861,H00466,3,False
T0004861,H00337,4,False
T0004862,H00162,1,False
T0004862,H00484,2,True
T0004863,H00011,1,False
T0004863,H00006,2,False
T0004863,H00474,3,False
T0004863,H00414,4,False
T0004864,H00041,1,False
T0004865,H00380,1,False
T0004865,H00003,2,False
T0004866,H00054,1,False
T0004866,H00208,2,False
T0004867,H00231,1,False
T0004867,H00121,2,False
T0004867,H00073,3,False
T0004867,H00165,4,False
T0004867,H00371,5,False
T0004868,H00225,1,False
T0004868,H00089,2,True
T0004868,H00473,3,False
T0004869,H00111,1,False
T0004869,H00268,2,False
T0004869,H00414,3,False
T0004870,H00225,1,True
T0004870,H00018,2,False
T0004871,H00041,1,False
T0004872,H00059,1,False
T0004872,H00032,2,False
T0004872,H00221,3,False
T0004873,H00215,1,False
T0004873,H00409,2,False
T0004874,H00321,1,False
T0004874,H00335,2,False
T0004874,H00064,3,False
T0004874,H00162,4,False
T0004874,H00205,5,False
T0004875,H00147,1,False
T0004875,H00322,2,False
T0004875,H00084,3,False
T0004876,H00471,1,False
T0004878,H00205,1,False
T0004878,H00451,2,False
T0004879,H00152,1,False
T0004879,H00335,2,False
T0004880,H00428,1,False
T0004880,H00487,2,False
T0004881,H00030,1,False
T0004881,H00288,2,False
T0004882,H00179,1,False
T0004882,H00308,2,False
T0004882,H00103,3,False
T0004882,H00212,4,False
T0004882,H00337,5,False
T0004883,H00215,1,False
T0004884,H00181,1,False
T0004884,H00358,2,False
T0004884,H00089,3,False
T0004884,H00121,4,False
T0004885,H00308,1,False
