USER,TWEET,posted_at,device_type,location_coordinates
U000575,T0004559,2024-07-12 19:51:58,Windows,"-0.3777125,80.781815"
U000097,T0004560,2023-04-09 03:34:46,iPhone,
U000683,T0004561,2025-06-29 06:24:15,iPhone,"-17.374846,6.578071"
U000304,T0004562,2025-09-16 18:09:18,Web,"-12.8965165,88.437364"
U000361,T0004563,2024-05-19 22:08:29,,"-40.8561005,115.712901"
U000974,T0004564,2023-05-21 08:09:08,,
U000558,T0004565,2025-10-22 12:45:48,Web,"-2.5444055,-39.224054"
U000030,T0004566,2023-02-16 19:35:11,Mac,"53.4089925,20.551337"
U000994,T0004567,2025-07-27 01:22:44,Mac,
U000315,T0004568,2023-01-24 16:18:59,iPhone,"-26.418856,-118.947223"
U000072,T0004569,2022-09-19 23:32:55,Web,"44.971094,-56.037005"
U000195,T0004570,2024-07-25 08:06:03,,
U000541,T0004571,2022-07-24 06:00:04,Mac,"-78.113842,115.934476"
U000045,T0004572,2023-11-14 21:26:47,iPhone,
U000900,T0004573,2024-12-29 12:29:25,Web,"-48.6606605,-50.220440"
U000755,T0004574,2024-07-04 22:24:34,Windows,"54.765142,24.099245"
U000081,T0004575,2024-11-23 02:44:07,,
U000852,T0004576,2025-05-12 02:17:51,Android,"-72.2428945,-86.859968"
U000641,T0004577,2024-07-24 00:52:55,Web,"87.7823325,-108.095684"
U000720,T0004578,2024-09-19 22:42:00,iPhone,"-23.088448,-154.044670"
U000642,T0004579,2025-01-08 04:44:58,,"-15.037318,105.110205"
U000151,T0004580,2023-10-09 02:18:10,,"-60.500946,-154.307780"
U000754,T0004581,2025-10-20 13:11:39,Android,
U000692,T0004582,2023-08-31 14:52:25,iPhone,"36.3131125,-70.650760"
U000642,T0004583,2025-05-13 01:02:59,Mac,"11.811394,-107.815635"
U000481,T0004584,2024-12-29 23:58:55,Android,"39.3848745,-155.072703"
U000617,T0004585,2022-04-05 04:40:13,,"-43.5613135,34.029795"
U000449,T0004586,2022-10-05 21:55:17,Android,
U000187,T0004587,2025-08-15 22:08:50,,"1.6149425,23.434667"
U000777,T0004588,2023-09-07 10:16:03,iPad,
U000703,T0004589,2023-06-02 00:19:44,Mac,
U000203,T0004590,2024-01-07 05:12:58,,
U000392,T0004591,2023-07-18 05:57:10,Web,"85.032125,18.315854"
U000571,T0004592,2023-02-04 19:01:49,Mac,"-63.447247,-128.691469"
U000518,T0004593,2024-03-17 15:26:43,Android,
U000527,T0004594,2022-04-04 06:39:13,,
U000531,T0004595,2022-11-28 12:11:49,Windows,
U000297,T0004596,2025-08-14 18:08:48,Mac,"-60.750200,-122.176525"
U000078,T0004597,2025-01-15 01:41:11,Windows,
U000915,T0004598,2023-08-26 19:25:27,,"-45.5461805,-133.580465"
U000466,T0004599,2022-01-03 12:01:35,Web,"66.7484845,3.320614"
U000889,T0004600,2022-04-27 10:37:04,Android,"-22.0625555,-73.560149"
U000100,T0004601,2024-11-21 06:31:40,Mac,
U000666,T0004602,2023-01-14 23:55:21,Android,"-3.908646,168.583716"
U000975,T0004603,2022-05-28 10:03:27,iPhone,"-60.493248,-73.788648"
U000691,T0004604,2023-10-28 10:56:45,Android,"-41.5439335,28.629887"
U000829,T0004605,2022-04-25 05:36:06,,"-21.017091,-141.341567"
U000539,T0004606,2024-01-25 18:17:15,iPhone,"31.956115,-14.048029"
U000439,T0004607,2023-04-22 06:53:41,Android,"38.026504,-117.508839"
U000015,T0004608,2023-12-31 01:53:28,Windows,
U000302,T0004609,2022-07-26 12:31:08,,
U000163,T0004610,2022-08-03 01:16:51,,"67.1488165,-75.140260"
U000275,T0004611,2023-03-02 00:34:57,,
U000899,T0004612,2025-09-21 13:43:24,Android,
U000240,T0004613,2023-05-23 09:18:03,Mac,
U000422,T0004614,2022-04-03 20:04:06,Web,"43.207629,-112.472311"
U000513,T0004615,2024-12-11 19:22:32,iPad,
U000702,T0004616,2022-10-10 00:55:48,iPhone,"29.745330,-80.469495"
U000061,T0004617,2022-10-12 09:51:05,Mac,"18.5795785,28.186123"
U000534,T0004618,2024-02-01 23:34:06,Windows,"68.786814,-78.573707"
U000860,T0004619,2022-09-01 09:37:05,,
U000847,T0004620,2024-06-10 04:16:58,,
U000785,T0004621,2025-09-11 22:49:18,Android,"-53.4291425,129.594514"
U000607,T0004622,2023-08-05 18:38:47,Mac,
U000100,T0004623,2024-05-12 15:40:33,iPhone,"-30.322605,31.428503"
U000710,T0004624,2024-08-19 01:07:20,iPad,
U000837,T0004625,2021-12-13 17:52:36,,
U000475,T0004626,2022-07-25 17:31:23,Windows,"-10.1477865,136.151977"
U000480,T0004627,2023-06-08 04:32:07,Windows,"37.432468,-93.855241"
U000559,T0004628,2023-06-21 09:14:03,,"64.104956,94.122441"
U000545,T0004629,2024-05-28 12:16:17,iPad,"27.6578505,152.613353"
U000047,T0004630,2022-03-24 09:17:41,iPhone,
U000760,T0004631,2024-04-12 14:18:21,,
U000190,T0004632,2022-08-20 11:25:34,Android,"33.500548,122.256321"
U000722,T0004633,2024-08-07 07:07:17,,
U000319,T0004634,2024-03-09 01:30:37,iPhone,"68.440580,-69.916097"
U000240,T0004635,2024-05-06 21:48:58,,"-84.686459,-29.047130"
U000581,T0004636,2025-08-04 17:49:58,Windows,"-8.9151965,140.450813"
U000336,T0004637,2022-09-01 12:40:24,Android,
U000769,T0004638,2024-08-29 20:24:18,,
U000430,T0004639,2025-07-20 17:36:20,Windows,"-5.3611845,106.129690"
U000369,T0004640,2022-05-01 11:33:34,,
U000092,T0004641,2024-02-19 00:29:04,Android,"-58.486309,-91.607193"
U000454,T0004642,2025-01-25 04:44:49,,
U000398,T0004643,2025-11-11 01:26:15,iPad,"48.2981445,-165.075794"
U000424,T0004644,2025-04-25 14:11:06,Windows,"-19.4702395,-133.897013"
U000816,T0004645,2025-05-07 03:08:53,iPhone,"-44.743461,22.548468"
U000130,T0004646,2024-07-17 07:45:48,Mac,"-66.054661,-111.587942"
U000525,T0004647,2022-11-10 02:19:26,,
U000144,T0004648,2023-02-24 11:09:59,Web,
U000335,T0004649,2025-10-31 09:00:19,Android,"-24.936853,-70.795557"
U000775,T0004650,2024-08-25 23:24:53,iPhone,"-27.7930495,-176.683258"
U000420,T0004651,2025-07-02 05:41:48,Windows,"-4.7083965,-107.201788"
U000725,T0004652,2023-11-09 11:51:30,iPhone,
U000992,T0004653,2025-11-08 14:25:56,Windows,"5.432631,-163.222499"
U000489,T0004654,2022-08-18 12:26:08,,"-46.776052,161.283852"
U000065,T0004655,2023-01-12 17:45:05,Windows,"31.011046,57.623529"
U000844,T0004656,2025-06-06 03:03:18,iPad,
U000103,T0004657,2025-08-22 22:42:17,Web,"-73.285687,-160.731579"
U000863,T0004658,2022-09-01 20:07:25,Web,"-74.078422,-127.810655"
U000671,T0004659,2022-10-30 04:06:13,,"89.099958,37.571387"
U000798,T0004660,2022-08-14 20:46:05,,"-6.891258,53.484696"
U000852,T0004661,2025-04-30 03:29:16,iPad,"21.7091505,128.435278"
U000929,T0004662,2022-11-15 04:19:56,iPhone,"-14.2428655,-2.380425"
U000400,T0004663,2023-09-13 08:26:41,iPhone,
U000968,T0004664,2025-02-02 16:47:29,,
U000040,T0004665,2024-07-30 07:25:42,iPhone,
U000019,T0004666,2024-07-07 06:37:27,Windows,"-68.414778,-17.134321"
U000784,T0004667,2022-04-05 20:42:45,iPad,
U000191,T0004668,2024-03-31 00:06:00,iPad,
U000348,T0004669,2022-04-06 04:53:33,,
U000729,T0004670,2023-02-22 04:53:39,Android,
U000622,T0004671,2023-08-08 08:55:33,Mac,"4.1248965,-62.224147"
U000861,T0004672,2024-10-21 08:00:12,iPhone,"-66.7431995,-61.583954"
U000686,T0004673,2023-05-25 22:34:48,Mac,"61.596589,83.613117"
U000011,T0004674,2022-05-26 17:44:47,Android,
U000607,T0004675,2025-01-14 16:19:38,Windows,"-2.580452,156.709569"
U000223,T0004676,2022-11-11 01:13:37,,"79.320294,8.494069"
U000004,T0004677,2023-08-24 00:08:28,,
U000558,T0004678,2022-02-24 01:40:02,,
U000049,T0004679,2025-02-04 06:05:30,iPad,
U000754,T0004680,2023-05-12 20:48:17,Windows,"79.2303335,6.257619"
U000109,T0004681,2024-07-17 21:39:10,iPhone,"-66.879329,-174.361148"
U000754,T0004682,2025-06-02 22:25:10,,"-49.990881,81.951448"
U000501,T0004683,2024-10-01 20:56:43,,"-19.1512555,-134.939522"
U000048,T0004684,2025-09-21 11:21:17,Mac,
U000473,T0004685,2022-05-23 21:56:49,Mac,
U000405,T0004686,2023-08-26 13:07:37,iPhone,"6.4288165,38.385909"
U000933,T0004687,2025-01-21 23:39:27,,"73.7479695,-165.637581"
U000431,T0004688,2023-07-10 02:16:00,Mac,"-8.292746,-138.686239"
U000137,T0004689,2024-05-31 11:15:59,iPad,
U000399,T0004690,2025-05-04 00:55:07,Windows,"76.7749835,11.903210"
U000467,T0004691,2022-01-19 12:44:57,iPad,
U000734,T0004692,2024-06-08 14:21:50,Mac,"-55.5939075,-79.888294"
U000808,T0004693,2023-04-08 20:22:45,,
U000725,T0004694,2024-04-10 15:04:42,Mac,
U000747,T0004695,2023-10-20 13:19:53,,"36.0134675,-143.081619"
U000265,T0004696,2023-08-14 11:10:39,Android,"-3.4044045,-88.931083"
U000484,T0004697,2022-07-29 08:44:39,,
U000998,T0004698,2022-06-17 22:32:29,Web,
U000272,T0004699,2022-01-14 01:19:17,Mac,
U000818,T0004700,2024-12-15 08:53:37,Windows,"-51.563281,-45.556376"
U000841,T0004701,2022-01-06 21:07:57,iPad,"61.6271045,167.502271"
U000377,T0004702,2023-06-14 03:13:33,iPhone,
U000943,T0004703,2023-09-07 05:10:18,Mac,
U000286,T0004704,2025-10-11 11:16:02,iPhone,
U000104,T0004705,2023-04-08 07:14:15,Mac,"-0.6673255,83.222241"
U000880,T0004706,2024-12-31 11:13:53,Mac,"41.2775065,-155.799468"
U000559,T0004707,2023-08-27 17:35:36,iPhone,"-35.744075,23.515007"
U000300,T0004708,2024-01-02 13:38:36,Web,
U000746,T0004709,2021-12-06 18:33:33,,
U000771,T0004710,2023-02-15 02:51:40,,
U000938,T0004711,2023-04-14 17:22:59,iPhone,"-21.399917,127.079339"
U000248,T0004712,2024-04-25 18:56:37,Web,
U000291,T0004713,2024-05-29 04:54:50,Android,"39.1267095,-167.749755"
U000065,T0004714,2022-10-17 13:50:51,iPhone,"54.252772,-22.692175"
U000304,T0004715,2023-12-28 06:47:23,iPad,"73.812183,91.354205"
U000472,T0004716,2025-05-06 08:57:34,Windows,
U000484,T0004717,2023-01-05 02:47:19,iPhone,
U000407,T0004718,2022-04-28 03:24:23,iPhone,
U000382,T0004719,2025-09-28 01:42:55,,"-84.503013,-25.666054"
U000861,T0004720,2025-11-26 04:46:18,Windows,"-11.480780,-119.093852"
U000710,T0004721,2024-05-06 17:04:39,iPhone,
U000641,T0004722,2023-05-02 05:07:39,Android,"-37.644867,89.347056"
U000777,T0004723,2023-11-04 05:56:59,Mac,"52.511749,156.642805"
U000024,T0004724,2021-12-10 18:00:32,,
U000281,T0004725,2022-03-21 15:52:31,,
U000787,T0004726,2025-03-19 17:45:08,Android,
U000745,T0004727,2022-06-20 13:12:13,Android,
U000822,T0004728,2025-07-22 02:03:41,Android,
U000327,T0004729,2024-12-01 14:45:59,Android,"42.5048745,-72.859005"
U000578,T0004730,2025-01-14 05:47:05,,
U000658,T0004731,2025-03-01 21:52:16,iPad,
U000190,T0004732,2022-10-26 19:58:02,,"-12.810690,22.236992"
U000750,T0004733,2024-02-02 01:26:38,Mac,
U000233,T0004734,2025-06-06 08:28:34,iPad,"71.5416735,-65.513882"
U000488,T0004735,2023-05-05 05:01:09,Web,"-13.8304545,-111.772095"
U000559,T0004736,2023-03-09 22:13:29,Android,
U000301,T0004737,2022-06-05 02:07:42,Android,
U000619,T0004738,2024-08-02 20:13:14,Mac,"-30.4350935,129.992802"
U000452,T0004739,2022-08-21 01:03:39,Windows,"58.9883995,-50.760694"
U000353,T0004740,2023-01-13 12:52:59,Windows,"51.299897,-178.495149"
U000404,T0004741,2023-12-09 15:22:43,Web,
U000184,T0004742,2023-05-13 04:48:22,iPad,"10.147586,-89.761241"
U000552,T0004743,2023-10-11 20:40:33,Windows,"5.9308655,-92.469363"
U000372,T0004744,2023-09-30 00:21:57,,
U000534,T0004745,2023-05-24 15:05:09,Android,
U000493,T0004746,2024-08-23 11:16:57,Android,
U000281,T0004747,2024-06-27 22:47:58,iPad,"54.713397,105.598279"
U000456,T0004748,2025-04-20 11:44:18,Android,"15.5461565,14.580880"
U000080,T0004749,2023-07-23 14:16:46,iPhone,
U000450,T0004750,2025-03-23 00:27:46,Android,
U000972,T0004751,2024-04-19 22:41:21,iPhone,"69.232482,-153.518337"
U000518,T0004752,2025-06-02 21:28:31,Windows,
U000802,T0004753,2024-03-17 17:03:15,Android,"-69.690957,-149.211229"
U000720,T0004754,2024-08-14 20:42:07,,"14.010614,-134.794170"
U000548,T0004755,2023-02-14 12:18:54,iPad,
U000415,T0004756,2022-11-20 17:42:41,iPad,
U000415,T0004757,2022-12-03 06:27:09,,
U000301,T0004758,2025-01-10 23:54:58,Windows,"30.0585395,-76.622226"
U000129,T0004759,2022-09-23 15:19:27,Mac,"-50.018393,94.575235"
U000049,T0004760,2025-05-27 00:30:05,Windows,
U000323,T0004761,2021-12-04 21:13:40,Windows,
U000828,T0004762,2023-08-05 22:57:04,,"-88.262359,96.362965"
U000820,T0004763,2022-08-28 22:10:55,Web,"-76.521399,61.590163"
U000475,T0004764,2025-05-10 23:53:09,,"51.508678,-32.681606"
U000343,T0004765,2022-07-05 07:21:10,Android,
U000756,T0004766,2023-08-13 10:59:55,,"-88.870184,88.426569"
U000384,T0004767,2021-12-09 19:47:26,Windows,"62.731747,-67.904911"
U000370,T0004768,2025-09-22 16:32:34,Mac,
U000956,T0004769,2022-11-06 20:39:42,,
U000245,T0004770,2023-01-17 04:40:50,,"2.474382,175.419149"
U000818,T0004771,2022-03-04 23:54:02,Windows,
U000083,T0004772,2025-04-09 15:27:16,iPhone,
U000616,T0004773,2022-11-15 02:45:19,iPhone,"45.8838285,4.579234"
U000261,T0004774,2025-03-21 23:41:28,Windows,
U000369,T0004775,2022-12-10 04:27:06,iPad,
U000222,T0004776,2024-08-21 15:40:18,,
U000070,T0004777,2023-09-21 08:03:00,,"-63.221502,87.917263"
U000068,T0004778,2025-08-20 12:25:00,Windows,
U000832,T0004779,2024-02-10 10:25:05,Web,"42.3030215,66.965739"
U000602,T0004780,2024-02-21 17:00:28,iPhone,"28.572786,-36.295072"
U000529,T0004781,2025-05-19 04:53:31,iPad,
U000801,T0004782,2024-11-28 07:44:38,Web,"66.964911,-69.089058"
U000438,T0004783,2022-03-28 19:24:50,,
U000478,T0004784,2024-07-02 22:10:54,,
U000402,T0004785,2023-11-16 18:09:55,Mac,
U000630,T0004786,2024-03-21 09:53:33,Mac,
U000833,T0004787,2022-07-20 10:07:16,,
U000998,T0004788,2025-04-20 08:02:57,,
U000436,T0004789,2022-06-10 00:01:28,Windows,"59.950552,170.280396"
U000545,T0004790,2022-09-03 18:54:42,Mac,"-77.2236335,81.454358"
U000275,T0004791,2022-12-22 14:26:00,Web,
U000249,T0004792,2025-06-08 10:49:03,,"-5.841778,-6.010569"
U000816,T0004793,2022-09-07 00:26:53,,"57.4356225,-103.663719"
U000177,T0004794,2022-10-01 01:12:35,Mac,
U000046,T0004795,2025-11-26 10:21:53,iPhone,"-62.4543505,-117.666350"
U000039,T0004796,2022-11-05 01:14:45,,"67.150123,-22.835215"
U000099,T0004797,2024-07-30 08:14:03,Windows,"-53.272681,-87.928923"
U000216,T0004798,2023-01-01 05:53:42,Web,
U000111,T0004799,2023-10-10 11:08:00,Windows,
U000501,T0004800,2024-01-05 08:48:32,,"-89.5636405,53.741594"
U000463,T0004801,2025-11-05 09:45:48,,
U000211,T0004802,2023-10-19 16:57:18,,"60.218313,-159.389255"
U000488,T0004803,2024-09-15 15:52:13,iPad,"-6.186238,-0.692496"
U000165,T0004804,2025-02-04 16:15:26,Web,"-42.7593475,156.782808"
U000279,T0004805,2025-07-12 03:32:17,,
U000144,T0004806,2025-04-07 07:54:17,Android,"-85.142987,20.755493"
U000363,T0004807,2025-06-15 09:53:35,Android,
U000911,T0004808,2023-02-20 20:52:42,iPhone,"78.1343025,-129.771576"
U000551,T0004809,2022-11-30 05:47:23,,"-44.415722,-111.913244"
U000285,T0004810,2023-12-01 10:59:27,Mac,"-46.160376,42.284166"
U000153,T0004811,2022-02-25 23:30:54,,
U000697,T0004812,2024-09-02 20:33:05,iPhone,
U000375,T0004813,2025-07-08 22:04:53,Mac,"21.828993,66.873866"
U000632,T0004814,2024-05-19 16:35:25,,
U000123,T0004815,2024-01-19 02:37:52,Android,"72.2109955,90.417753"
U000479,T0004816,2023-07-04 17:03:57,,
U000469,T0004817,2023-08-13 05:00:25,Mac,"-44.7633775,111.442133"
U000737,T0004818,2023-02-06 13:04:13,Windows,
U000260,T0004819,2022-08-25 22:18:15,Web,
U000481,T0004820,2024-08-21 04:57:16,,"82.4951605,1.926150"
U000860,T0004821,2022-01-25 08:38:19,,"-16.3980805,-97.759818"
U000426,T0004822,2024-07-15 10:38:14,iPad,
U000134,T0004823,2025-09-08 21:46:46,iPad,"40.776989,-81.822394"
U000743,T0004824,2025-01-21 13:49:54,Android,"74.3044685,-127.744612"
U000438,T0004825,2022-12-20 23:09:47,Web,"79.1785285,-115.667992"
U000827,T0004826,2022-12-06 14:08:55,,"82.5365935,-24.738152"
U000355,T0004827,2023-11-28 01:41:32,Web,"-82.9191095,12.931986"
U000388,T0004828,2022-05-24 20:06:30,,
U000359,T0004829,2025-06-06 02:52:42,,
U000621,T0004830,2025-02-28 03:36:18,,
U000007,T0004831,2025-04-01 01:07:08,,"63.013741,-5.994133"
U000167,T0004832,2024-01-26 02:02:20,Mac,"-12.106926,39.220948"
U000501,T0004833,2022-03-09 07:59:12,iPad,"12.254342,-120.782898"
U000732,T0004834,2025-07-12 15:00:03,Mac,
U000593,T0004835,2024-09-29 18:43:45,iPhone,"78.9882215,171.452591"
U000120,T0004836,2024-10-26 22:36:24,iPad,"79.8067945,9.000003"
U000226,T0004837,2025-07-03 12:25:40,Windows,
U000194,T0004838,2022-07-15 12:04:00,iPhone,
U000883,T0004839,2023-10-24 18:13:37,,"-35.0810485,-140.157040"
U000006,T0004840,2022-02-08 07:25:35,iPhone,
U000184,T0004841,2025-10-17 01:11:10,,
U000768,T0004842,2025-09-23 18:57:56,,"23.4778365,119.311508"
U000736,T0004843,2022-02-16 02:58:22,iPhone,"-69.203589,-141.872509"
U000299,T0004844,2024-11-12 04:25:11,iPhone,"81.3928115,5.782975"
U000870,T0004845,2023-08-01 22:16:01,,
U000550,T0004846,2023-10-30 20:41:38,,"-61.677874,148.884850"
U000919,T0004847,2025-09-04 21:33:19,Windows,
U000499,T0004848,2022-11-27 19:38:08,,
U000332,T0004849,2025-09-14 21:28:00,,
U000746,T0004850,2023-12-09 08:18:11,iPad,"-25.7674155,172.638027"
U000188,T0004851,2024-08-11 00:27:53,Android,
U000055,T0004852,2023-04-03 02:20:13,,
U000016,T0004853,2022-12-21 15:13:18,Android,
U000856,T0004854,2023-09-23 09:10:16,Windows,"-80.5616815,20.857825"
U000865,T0004855,2024-07-12 03:07:10,iPhone,"73.5944375,-32.698942"
U000624,T0004856,2024-10-23 03:01:06,Windows,"-31.719197,11.835379"
U000307,T0004857,2022-08-13 14:04:21,iPad,
U000651,T0004858,2022-02-25 11:20:41,Windows,"-15.340583,-60.609431"
U000878,T0004859,2022-02-21 06:44:34,Web,
U000009,T0004860,2022-03-23 22:29:17,,"53.4565125,43.326430"
U000857,T0004861,2023-07-23 14:38:22,Android,"11.3652035,133.627124"
U000270,T0004862,2025-08-04 16:04:13,,"-7.1206335,-70.856083"
U000100,T0004863,2023-11-20 17:08:14,,
U000183,T0004864,2024-12-07 01:18:19,,
U000741,T0004865,2022-01-25 21:13:28,Windows,"-3.004855,-86.386407"
U000493,T0004866,2025-01-30 15:56:29,Android,"12.031802,-76.095710"
U000215,T0004867,2023-12-16 09:22:40,Web,
U000283,T0004868,2022-02-23 03:14:48,,
U000552,T0004869,2023-07-22 22:59:13,iPad,
U000052,T0004870,2025-06-22 19:24:10,,"34.0190015,-122.007742"
U000873,T0004871,2025-02-03 18:05:16,Mac,"-89.3500215,81.725671"
U000750,T0004872,2025-03-22 12:36:30,Mac,"-2.5724655,108.094251"
U000641,T0004873,2025-05-12 19:05:50,Web,"0.956848,-63.873732"
U000293,T0004874,2025-02-13 02:28:48,,
U000692,T0004875,2025-04-10 06:50:43,Android,
U000717,T0004876,2022-10-18 04:32:15,,"84.6084525,179.547740"
U000516,T0004877,2022-08-31 06:42:02,iPad,"-82.5138475,111.436661"
U000101,T0004878,2023-06-21 07:14:30,Android,
U000229,T0004879,2022-05-23 13:33:34,Mac,
U000056,T0004880,2024-11-15 11:04:24,Mac,
U000549,T0004881,2023-07-07 10:49:53,Web,
U000647,T0004882,2023-03-12 22:23:45,Android,"-19.401581,84.659654"
U000928,T0004883,2022-03-23 05:20:48,iPhone,"-35.607099,-96.408893"
U000631,T0004884,2024-07-10 19:49:03,iPad,"77.2145225,88.079558"
U000465,T0004885,2024-06-04 00:30:49,,
U000985,T0004886,2024-04-04 19:28:01,Android,
U000677,T0004887,2024-10-18 23:23:01,,
U000412,T0004888,2025-10-10 05:24:13,,
U000579,T0004889,2024-06-02 07:04:17,Android,
U000643,T0004890,2022-12-17 13:17:59,,
U000663,T0004891,2024-11-09 02:02:18,iPad,
U000947,T0004892,2025-06-03 06:21:11,Mac,"-35.628884,99.353978"
U000445,T0004893,2022-07-18 05:32:45,Web,
U000841,T0004894,2023-07-21 23:50:30,Mac,"-35.610704,140.244305"
U000885,T0004895,2022-11-25 08:20:03,iPhone,"-23.389021,-65.847050"
U000192,T0004896,2025-08-21 09:39:01,Android,"13.473704,-130.736768"
U000493,T0004897,2022-12-20 01:39:58,iPad,
U000829,T0004898,2024-05-12 01:40:29,Mac,
U000203,T0004899,2022-03-03 17:49:28,Android,
U000886,T0004900,2023-03-18 02:39:39,Android,"-2.4718415,69.049885"
U000593,T0004901,2023-08-14 08:02:42,,"71.201760,112.490296"
U000487,T0004902,2025-05-03 23:27:16,iPad,"-88.3000525,44.228755"
U000924,T0004903,2022-07-16 15:46:05,Web,"1.891122,-71.703161"
U000959,T0004904,2024-06-03 16:20:33,,
U000347,T0004905,2023-11-08 16:11:07,,"3.4168265,-125.783564"
U000819,T0004906,2022-03-18 19:25:03,Mac,
U000566,T0004907,2025-09-05 04:30:11,Web,
U000252,T0004908,2025-03-13 02:51:38,Web,"-89.535207,128.842096"
U000883,T0004909,2022-10-28 01:37:37,,"-33.797669,-75.685773"
U000298,T0004910,2022-08-30 02:55:51,,
U000452,T0004911,2025-10-31 15:46:21,Android,"-59.4488635,5.295523"
U000830,T0004912,2024-02-12 11:00:57,Mac,"7.7585065,16.187567"
U000509,T0004913,2022-12-03 17:17:52,Windows,"-86.2886295,-89.668732"
U000963,T0004914,2024-07-23 10:50:54,iPhone,
U000089,T0004915,2025-11-29 07:38:48,,
U000232,T0004916,2022-02-05 19:16:14,Android,
U000893,T0004917,2025-09-29 20:59:48,iPhone,
U000776,T0004918,2024-04-06 11:02:10,iPhone,
U000515,T0004919,2023-04-13 01:21:52,Mac,
U000029,T0004920,2023-08-02 05:18:10,,
U000739,T0004921,2023-04-09 21:21:29,,"-21.828151,42.327314"
U000262,T0004922,2024-11-21 19:33:42,iPhone,
U000254,T0004923,2023-10-17 10:08:46,Windows,"-37.0498745,77.449881"
U000677,T0004924,2024-09-11 06:09:41,Windows,"3.494971,-179.320994"
U000478,T0004925,2024-03-28 21:39:07,Android,
U000460,T0004926,2024-10-18 16:07:09,Web,
U000437,T0004927,2024-08-26 19:03:26,iPhone,
U000559,T0004928,2023-01-07 09:55:26,Android,
U000337,T0004929,2025-11-11 15:52:12,iPad,
U000953,T0004930,2023-11-04 23:01:49,Mac,
U000760,T0004931,2024-11-09 15:42:22,iPhone,"-14.200148,160.030469"
U000624,T0004932,2023-08-21 08:53:29,Mac,"-82.115382,-106.649953"
U000535,T0004933,2025-08-01 05:35:28,Windows,
U000581,T0004934,2021-12-22 08:42:51,Windows,"39.9125035,51.501232"
U000557,T0004935,2024-12-16 11:19:36,Android,
U000632,T0004936,2023-12-05 07:36:39,iPad,"-62.9258265,-38.888848"
U000581,T0004937,2025-10-06 11:56:41,Windows,"40.0084645,60.394486"
U000464,T0004938,2024-03-02 03:12:09,Windows,"-51.4794155,-169.857714"
U000435,T0004939,2023-08-25 00:29:56,iPad,
U000811,T0004940,2025-09-02 10:02:39,Mac,"39.344424,118.815161"
U000612,T0004941,2023-12-17 16:28:11,Windows,"66.150687,136.517005"
U000932,T0004942,2025-01-29 00:09:10,iPad,
U000812,T0004943,2025-11-20 15:07:31,Mac,
U000326,T0004944,2022-04-07 22:46:59,,"22.085178,-15.428258"
U000197,T0004945,2025-07-04 16:11:18,Android,"-13.427211,-127.928515"
U000923,T0004946,2022-07-01 05:16:24,Android,
U000708,T0004947,2024-11-09 05:13:21,,"-43.696170,-153.601574"
U000511,T0004948,2023-07-06 11:12:21,iPad,"-56.6986465,-32.417946"
U000458,T0004949,2024-11-30 00:26:56,Mac,"-56.929254,-105.719514"
U000861,T0004950,2025-07-13 08:55:56,Windows,"27.954580,-86.168052"
U000084,T0004951,2025-10-06 15:03:29,Android,
U000004,T0004952,2022-12-08 13:10:26,Mac,"-16.3233225,-40.900259"
U000598,T0004953,2025-01-11 08:03:10,,"32.9126195,-58.294221"
U000016,T0004954,2025-07-31 09:18:27,Windows,"36.242576,107.808001"
