USER,TWEET,engagement_type,engaged_at,is_organic
U000856,T0002493,quote,2024-01-09 07:23:46,True
U000315,T0002046,like,2022-07-07 15:25:42,True
U000586,T0002737,retweet,2024-07-28 09:42:37,True
U000484,T0001851,like,2022-04-02 03:23:05,False
U000154,T0000662,like,2022-04-24 16:15:10,True
U000389,T0003772,like,2025-10-21 04:57:53,False
U000293,T0001146,retweet,2022-08-15 19:57:27,False
U000618,T0000351,like,2022-02-25 19:33:26,True
U000999,T0000921,like,2022-08-07 01:24:46,True
U000174,T0000781,like,2025-11-15 11:41:28,True
U000603,T0003868,like,2024-08-30 02:45:19,True
U000063,T0001172,like,2024-03-31 07:19:48,True
U000263,T0003772,like,2025-08-27 10:48:31,True
U000985,T0002378,like,2022-11-25 15:53:00,True
U000393,T0002333,like,2022-02-05 07:46:57,True
U000834,T0002529,retweet,2022-04-24 11:39:51,True
U000512,T0002474,retweet,2022-10-02 21:41:31,True
U000432,T0003984,retweet,2024-09-21 02:03:10,False
U000002,T0002058,like,2022-04-19 13:58:44,True
U000539,T0000534,like,2023-04-05 03:46:24,True
U000287,T0002500,reply,2024-01-07 10:46:50,True
U000408,T0002057,like,2025-06-21 11:31:14,True
U000192,T0000586,like,2025-10-27 18:23:12,True
U000228,T0004280,retweet,2022-11-19 08:44:35,True
U000271,T0004472,like,2024-12-03 10:14:42,True
U000272,T0003894,like,2025-10-08 09:32:43,True
U000008,T0000898,retweet,2025-04-10 08:52:09,True
U000730,T0000515,like,2025-07-24 20:57:40,True
U000321,T0001511,quote,2024-06-09 20:26:34,True
U000048,T0004668,reply,2025-11-09 18:16:09,True
U000269,T0004521,like,2023-10-20 21:49:47,True
U000360,T0004857,like,2024-06-08 08:50:10,False
U000034,T0000615,reply,2022-04-15 16:55:40,True
U000418,T0002619,retweet,2023-02-19 14:53:12,True
U000880,T0004239,like,2022-09-21 17:05:58,True
U000986,T0004128,like,2024-04-15 02:13:26,True
U000054,T0003107,retweet,2023-12-04 23:49:20,True
U000894,T0001929,like,2025-08-03 21:51:39,True
U000145,T0000684,like,2023-10-05 14:26:44,True
U000008,T0003951,like,2024-03-14 08:41:46,True
U000168,T0002299,like,2021-12-19 23:22:26,True
U000229,T0001980,like,2023-07-13 18:11:29,True
U000747,T0000183,like,2024-10-20 06:35:25,True
U000582,T0000665,reply,2024-09-08 19:42:07,True
U000691,T0001851,retweet,2022-08-23 23:43:36,True
U000780,T0001752,retweet,2023-09-27 12:56:27,True
U000168,T0001854,retweet,2025-10-26 15:50:01,True
U000376,T0001848,retweet,2024-01-28 11:42:23,True
U000708,T0003493,like,2025-09-16 06:03:28,True
U000842,T0001129,like,2023-01-06 11:31:56,True
U000125,T0001974,like,2024-04-19 21:53:44,True
U000738,T0003677,like,2025-11-01 06:59:31,True
U000255,T0001240,retweet,2025-10-10 18:28:41,True
U000199,T0004566,like,2024-03-25 21:55:54,True
U000977,T0003679,reply,2025-11-05 14:23:25,False
U000409,T0001222,like,2025-07-23 08:49:17,True
U000274,T0000340,like,2025-08-12 05:05:28,False
U000972,T0001496,like,2022-11-11 20:11:07,True
U000787,T0002340,like,2022-03-03 11:43:08,True
U000939,T0000885,like,2025-11-17 17:28:16,True
U000241,T0002364,retweet,2022-01-22 23:00:08,True
U000780,T0000684,quote,2023-07-13 19:51:26,True
U000918,T0000339,like,2021-12-10 20:29:39,True
U000621,T0001908,retweet,2023-02-26 13:09:20,True
U000312,T0004976,retweet,2022-05-16 12:19:38,True
U000123,T0003073,like,2023-04-01 00:32:45,True
U000112,T0000473,reply,2024-03-13 01:09:48,True
U000387,T0003249,like,2022-02-08 08:15:26,True
U000683,T0000116,like,2024-07-06 04:17:51,True
U000243,T0004812,like,2025-10-19 20:46:03,True
U000401,T0003940,retweet,2025-09-09 16:41:56,False
U000971,T0004965,like,2024-02-02 23:23:09,True
U000318,T0002643,like,2023-06-09 16:25:03,False
U000962,T0000008,like,2022-09-01 09:42:37,True
U000678,T0002639,retweet,2025-10-21 07:33:15,True
U000277,T0001967,like,2025-01-16 08:50:12,True
U000015,T0004558,retweet,2024-07-27 20:46:48,True
U000068,T0002083,retweet,2025-08-18 04:58:04,True
U000063,T0003825,like,2023-05-26 07:59:33,False
U000315,T0003112,like,2022-06-06 12:38:18,True
U000026,T0000988,quote,2024-04-16 10:08:05,True
U000515,T0002393,retweet,2025-01-17 13:49:46,False
U000817,T0003742,retweet,2025-06-15 17:01:18,True
U000928,T0001718,like,2025-05-16 20:10:46,False
U000245,T0002176,reply,2025-01-26 04:30:05,True
U000605,T0004092,retweet,2023-10-17 07:03:47,True
U000967,T0004521,like,2024-02-18 20:58:01,True
U000762,T0000317,retweet,2025-03-21 13:32:37,True
U000074,T0001352,retweet,2024-12-12 19:23:08,True
U000537,T0000839,like,2022-07-20 20:10:59,True
U000545,T0002013,like,2022-08-08 15:20:46,True
U000778,T0003677,retweet,2024-07-14 07:08:08,True
U000560,T0001067,like,2024-07-24 00:32:44,True
U000548,T0003384,like,2023-07-17 09:23:24,True
U000619,T0003554,like,2022-06-08 01:59:03,False
U000558,T0000354,like,2024-07-23 10:41:06,True
U000524,T0000013,like,2025-06-26 20:28:45,True
U000319,T0001985,like,2025-01-07 17:09:48,True
U000174,T0000186,like,2022-02-24 18:16:28,True
U000185,T0004855,like,2023-08-29 19:26:27,True
U000461,T0003732,like,2024-06-15 18:07:56,True
U000827,T0002171,like,2025-05-15 01:54:29,True
U000807,T0001851,retweet,2024-12-10 17:34:05,True
U000918,T0003225,like,2024-06-27 03:03:21,True
U000281,T0001304,retweet,2024-06-12 02:09:31,True
U000069,T0002847,like,2023-02-19 14:24:55,True
U000313,T0000473,like,2022-02-28 22:33:03,True
U000735,T0002103,like,2022-05-18 17:31:01,True
U000257,T0003093,like,2023-01-11 23:29:14,True
U000705,T0002977,retweet,2025-03-04 12:23:32,True
U000468,T0003093,like,2022-02-04 02:06:15,True
U000209,T0000473,retweet,2024-08-21 00:56:06,True
U000848,T0004917,like,2024-11-29 00:31:03,True
U000090,T0004204,like,2025-06-26 14:50:59,True
U000005,T0003050,retweet,2025-06-21 00:21:04,True
U000526,T0000486,like,2025-03-04 16:28:04,False
U000288,T0004204,like,2022-06-05 14:31:46,True
U000671,T0001241,like,2022-09-20 01:24:05,False
U000739,T0000330,like,2023-07-20 11:32:08,True
U000760,T0002049,like,2024-10-04 19:12:08,True
U000616,T0001040,like,2022-07-25 13:23:57,True
U000454,T0002136,reply,2023-04-13 07:23:04,True
U000873,T0002638,like,2023-02-11 18:53:56,True
U000930,T0003992,like,2025-06-19 00:17:57,True
U000845,T0000273,like,2022-04-08 14:58:34,True
U000373,T0003270,reply,2022-05-21 06:27:18,True
U000300,T0004833,like,2023-06-26 06:07:55,False
U000116,T0001323,like,2023-10-29 14:48:31,True
U000316,T0002365,like,2024-11-11 03:10:11,True
U000597,T0002883,like,2025-10-21 13:43:40,True
U000788,T0000665,reply,2025-07-22 12:06:47,False
U000068,T0004083,retweet,2023-02-11 16:55:42,True
U000581,T0004779,like,2025-10-10 18:34:25,True
U000867,T0003891,like,2023-11-30 08:30:24,True
U000471,T0000901,retweet,2024-02-19 02:12:22,True
U000833,T0003260,like,2025-04-09 02:58:37,True
U000737,T0001371,like,2025-09-14 06:10:22,True
U000001,T0000270,like,2023-11-25 10:04:51,True
U000267,T0002548,like,2025-06-08 02:41:27,True
U000435,T0003950,retweet,2023-10-24 13:37:22,True
U000500,T0003970,like,2025-03-24 11:29:58,True
U000120,T0003207,reply,2025-01-10 03:22:23,False
U000483,T0003456,like,2022-03-31 08:27:50,False
U000074,T0000438,retweet,2025-04-12 22:18:50,True
U000848,T0004438,like,2022-11-16 12:43:59,True
U000689,T0002704,retweet,2022-12-02 16:23:35,True
U000156,T0000486,retweet,2024-10-07 07:52:24,True
U000404,T0002120,like,2024-11-20 03:18:00,True
U000198,T0004833,like,2022-03-04 21:46:20,False
U000641,T0002749,like,2022-04-20 20:14:39,True
U000905,T0002695,retweet,2025-10-07 14:52:54,True
U000329,T0003868,like,2022-08-09 01:43:24,True
U000023,T0000750,like,2022-04-30 23:06:28,True
U000114,T0002499,reply,2024-12-08 14:27:15,True
U000687,T0003346,like,2023-02-13 20:05:33,True
U000986,T0000159,retweet,2024-10-02 17:54:55,True
U000240,T0000480,like,2025-07-27 14:03:49,True
U000026,T0002445,like,2023-02-07 10:34:02,True
U000848,T0000582,like,2024-12-25 14:44:53,False
U000571,T0002085,like,2022-10-07 14:56:31,True
U000835,T0003089,retweet,2022-07-17 14:27:05,True
U000364,T0000665,retweet,2024-09-23 06:28:56,True
U000420,T0002181,retweet,2024-10-26 19:06:23,False
U000068,T0002476,like,2024-12-02 07:21:23,True
U000944,T0001836,retweet,2025-04-30 03:14:59,False
U000525,T0001430,like,2023-01-03 12:18:23,True
U000065,T0003805,like,2025-10-31 02:37:59,True
U000388,T0001807,like,2022-03-21 16:33:32,True
U000174,T0000099,like,2024-07-02 10:55:56,False
U000441,T0000839,like,2022-07-10 03:17:54,True
U000180,T0003646,reply,2025-08-12 04:50:53,False
U000258,T0000825,reply,2024-11-14 19:46:11,True
U000918,T0002785,retweet,2023-05-29 16:49:51,True
U000424,T0001450,retweet,2025-08-13 08:47:40,True
U000581,T0004283,like,2024-08-03 15:47:39,True
U000144,T0001519,retweet,2025-10-31 04:14:05,True
U000416,T0004964,retweet,2025-05-02 15:05:58,False
U000254,T0001344,retweet,2025-05-28 21:52:53,True
U000376,T0003747,like,2025-05-05 20:49:05,True
U000551,T0002292,like,2025-11-09 03:50:46,True
U000567,T0000988,like,2025-05-29 22:49:05,True
U000210,T0004873,like,2022-09-11 00:20:13,True
U000389,T0004069,like,2022-05-29 17:41:26,True
U000587,T0003726,reply,2023-11-11 00:35:53,True
U000711,T0004879,retweet,2024-12-29 19:20:31,False
U000785,T0004622,like,2024-10-03 16:20:01,True
U000924,T0002199,like,2025-04-08 18:03:28,True
U000668,T0002401,retweet,2025-06-06 08:32:00,True
U000460,T0001371,reply,2023-09-02 18:28:40,True
U000570,T0003123,retweet,2023-11-18 09:56:48,True
U000328,T0003984,like,2022-11-11 09:58:36,True
U000920,T0004724,like,2023-09-08 10:03:31,True
U000378,T0003642,retweet,2024-06-15 22:37:13,True
U000048,T0003898,retweet,2023-12-08 15:35:49,True
U000960,T0000064,reply,2023-09-30 16:48:15,True
U000765,T0003284,like,2024-08-10 22:34:28,True
U000906,T0003554,like,2022-05-18 05:17:24,True
U000531,T0004023,like,2025-01-24 20:46:25,True
U000641,T0003161,like,2025-08-05 00:01:28,True
U000447,T0000271,like,2024-11-29 04:15:33,True
U000307,T0000344,retweet,2023-01-08 11:36:52,False
U000351,T0003940,reply,2022-11-21 18:28:28,False
U000065,T0004734,retweet,2024-04-30 10:01:37,True
U000227,T0000934,like,2023-11-10 03:11:06,True
U000599,T0000062,like,2022-09-26 04:45:35,True
U000893,T0000224,reply,2023-03-11 23:16:20,True
U000627,T0002785,like,2023-05-06 13:15:23,False
U000076,T0003620,like,2023-07-24 23:57:53,True
U000974,T0004351,like,2025-11-13 09:41:17,True
U000095,T0004815,like,2022-09-12 23:02:47,True
U000018,T0001085,like,2022-04-13 18:26:39,True
U000916,T0002439,retweet,2024-11-01 06:33:15,True
U000066,T0003969,like,2024-07-13 19:19:14,False
U000166,T0003225,retweet,2024-12-08 19:57:59,True
U000524,T0000868,like,2025-03-22 01:16:05,True
U000974,T0002176,retweet,2023-06-18 13:02:54,True
U000601,T0000810,like,2025-09-12 08:51:12,True
U000385,T0002965,quote,2023-12-23 07:58:38,True
U000945,T0004964,like,2023-09-07 20:09:21,True
U000955,T0000098,like,2025-02-18 10:17:34,True
U000993,T0001773,retweet,2022-11-15 23:44:25,True
U000960,T0000704,like,2025-02-24 23:33:58,True
U000762,T0002128,retweet,2022-01-27 00:27:56,True
U000464,T0003051,like,2025-03-16 18:12:32,False
U000002,T0001447,retweet,2021-12-10 09:28:10,True
U000341,T0004591,like,2025-10-19 11:08:23,False
U000812,T0000473,retweet,2023-07-02 18:57:33,True
U000214,T0003358,like,2022-12-01 14:43:01,True
U000615,T0004256,like,2024-06-23 20:39:35,False
U000934,T0000132,like,2022-01-09 02:47:44,True
U000805,T0000847,like,2023-08-17 09:24:14,True
U000595,T0004269,like,2024-02-29 23:21:36,True
U000108,T0001670,like,2022-08-13 09:07:02,True
U000276,T0004280,retweet,2022-05-20 22:53:20,False
U000530,T0004850,like,2022-11-05 22:43:01,True
U000096,T0002558,retweet,2022-01-26 08:09:10,True
U000231,T0003816,like,2024-04-11 04:58:47,True
U000591,T0004674,like,2024-05-30 01:11:47,True
U000269,T0001096,like,2023-03-17 18:50:35,True
U000272,T0003737,like,2023-04-10 22:04:49,True
U000187,T0000429,retweet,2022-08-30 18:15:43,True
U000369,T0001017,retweet,2025-05-13 09:27:14,True
U000059,T0004614,like,2023-07-14 19:49:09,True
U000891,T0002974,like,2022-03-09 07:12:39,True
U000527,T0000068,like,2024-11-28 15:59:52,True
U000232,T0003070,retweet,2023-08-23 20:51:25,True
U000347,T0000105,like,2022-07-23 02:11:01,True
U000500,T0002445,like,2022-05-15 11:22:37,True
U000507,T0000979,quote,2024-08-14 18:14:05,False
U000876,T0003346,retweet,2021-12-29 06:26:29,True
U000118,T0004393,like,2023-10-31 11:20:21,False
U000181,T0001056,retweet,2023-11-26 21:57:39,False
U000212,T0000065,quote,2022-06-29 21:39:11,True
U000744,T0002931,like,2025-09-25 18:37:48,True
U000952,T0001901,like,2022-10-27 01:10:50,True
U000540,T0001998,quote,2025-08-20 21:52:46,False
U000544,T0002064,like,2023-07-21 20:27:32,True
U000280,T0003703,like,2024-07-19 03:59:13,True
U000874,T0000880,like,2022-06-17 17:33:25,True
U000106,T0000173,retweet,2025-11-01 10:52:58,False
U000339,T0002310,like,2023-08-06 01:20:00,False
U000713,T0001752,like,2022-11-27 10:15:13,True
U000788,T0001352,like,2023-04-29 11:16:49,True
U000782,T0004351,like,2022-01-17 02:27:46,True
U000041,T0000694,like,2024-07-27 08:25:46,True
U000012,T0002498,like,2023-07-28 12:35:10,True
U000979,T0003269,like,2024-04-09 02:11:13,True
U000159,T0000979,retweet,2024-11-22 22:52:34,True
U000786,T0000530,like,2024-12-13 07:32:53,True
U000939,T0002533,like,2022-03-18 14:42:42,True
U000698,T0003107,reply,2022-04-23 02:34:49,True
U000027,T0004187,reply,2023-06-22 06:07:26,True
U000267,T0002686,like,2024-01-11 03:10:46,True
U000620,T0002077,like,2023-04-26 19:32:58,True
U000446,T0001370,retweet,2023-08-27 00:07:57,True
U000622,T0003885,like,2025-04-21 20:17:17,True
U000070,T0002085,retweet,2023-08-28 12:26:40,False
U000125,T0004285,like,2024-10-24 23:13:11,False
U000277,T0004241,reply,2021-12-11 07:37:53,True
U000934,T0001363,like,2024-06-24 14:06:29,True
U000350,T0004807,like,2022-12-27 09:04:05,True
U000729,T0002058,like,2024-07-03 22:03:29,True
U000887,T0004605,like,2022-02-04 04:24:14,True
U000732,T0001250,retweet,2025-09-11 06:16:18,True
U000849,T0000274,like,2024-10-29 02:14:16,True
U000529,T0002009,like,2022-08-20 00:57:10,True
U000630,T0003480,like,2024-11-10 16:13:00,False
U000301,T0003351,reply,2023-02-16 02:10:12,True
U000718,T0003093,like,2024-06-11 00:32:49,True
U000170,T0004163,like,2022-01-02 19:53:35,True
U000545,T0000565,retweet,2022-03-26 17:46:21,True
U000807,T0000126,retweet,2021-12-08 21:09:47,True
U000724,T0000839,retweet,2022-06-22 18:17:20,True
U000012,T0003280,like,2024-01-23 02:33:01,True
U000562,T0001031,retweet,2024-03-26 07:20:35,True
U000215,T0001711,quote,2023-10-30 04:58:36,True
U000202,T0003646,like,2023-10-24 16:41:06,True
U000015,T0002974,reply,2025-06-03 13:44:17,True
U000785,T0003677,like,2025-02-15 09:27:39,True
U000815,T0000593,like,2024-11-15 13:53:21,True
U000338,T0002460,like,2025-11-13 19:52:52,True
U000551,T0002590,like,2021-12-19 16:06:58,True
U000589,T0001178,like,2024-06-11 07:32:35,True
U000180,T0000861,like,2022-03-29 12:59:34,False
U000106,T0003209,retweet,2022-11-23 21:45:05,True
U000095,T0002378,quote,2023-09-28 02:19:44,True
U000608,T0002237,like,2025-07-31 09:14:35,True
U000182,T0002009,like,2022-04-14 21:54:05,True
U000682,T0003943,like,2023-11-29 17:25:46,True
U000185,T0002329,like,2023-04-19 03:09:31,True
U000087,T0002931,like,2023-07-06 06:01:10,True
U000022,T0002214,retweet,2022-05-19 05:39:27,True
U000015,T0003171,like,2022-06-22 06:46:33,True
U000919,T0001455,like,2023-08-11 19:06:07,False
U000976,T0002410,retweet,2024-03-06 05:58:23,False
U000619,T0002549,quote,2024-06-22 06:18:22,True
U000720,T0002206,like,2024-02-03 21:04:10,False
U000268,T0002667,retweet,2024-12-13 05:55:04,False
U000317,T0001789,quote,2023-01-04 02:23:52,False
U000861,T0004414,like,2022-08-19 01:59:07,False
U000552,T0000648,retweet,2022-05-31 08:32:32,True
U000209,T0004648,like,2024-04-03 20:05:58,True
U000491,T0003304,like,2025-06-11 07:24:26,True
U000749,T0003949,like,2024-08-23 12:58:17,True
U000915,T0001214,like,2025-04-24 20:46:49,True
U000694,T0000613,like,2024-07-06 17:06:24,True
U000072,T0000467,reply,2025-01-16 14:38:56,True
U000125,T0002069,retweet,2025-11-10 16:19:42,True
U000467,T0004297,retweet,2024-11-22 05:49:29,True
U000133,T0004331,like,2023-02-18 13:19:39,True
U000510,T0004888,like,2024-07-14 03:32:22,True
U000995,T0001832,retweet,2022-01-04 13:54:34,True
U000816,T0004648,like,2024-04-29 23:02:59,True
U000171,T0002077,like,2024-09-25 19:42:00,True
U000876,T0004353,retweet,2024-06-11 04:21:41,True
U000999,T0000369,like,2025-05-29 14:46:29,True
U000582,T0003142,like,2023-01-28 20:37:48,True
U000780,T0001956,like,2025-09-25 19:34:14,False
U000002,T0004999,like,2023-04-09 00:12:30,False
U000484,T0001767,retweet,2025-06-29 03:17:15,False
U000352,T0003205,retweet,2023-01-07 14:29:50,True
U000862,T0000406,like,2024-05-27 18:54:01,True
U000476,T0002071,like,2023-12-09 11:30:10,True
U000959,T0001511,like,2024-07-04 14:05:09,False
U000737,T0003366,like,2024-04-16 06:42:55,True
U000485,T0002725,like,2023-09-17 17:32:12,True
U000230,T0000369,reply,2024-05-16 10:03:38,True
U000780,T0001929,like,2025-07-29 11:18:27,True
U000737,T0002715,retweet,2022-05-02 14:36:04,True
U000124,T0004279,retweet,2022-12-19 18:09:26,True
U000482,T0004194,retweet,2024-12-06 10:49:16,True
U000189,T0000273,like,2022-01-17 23:31:30,True
U000990,T0001792,retweet,2022-12-03 19:03:28,True
U000591,T0004749,like,2024-10-05 12:28:57,True
U000932,T0002807,like,2024-02-08 07:24:50,True
U000326,T0003642,quote,2023-08-31 23:09:06,False
U000869,T0000034,like,2023-01-08 08:46:48,True
U000417,T0000441,retweet,2022-03-13 00:11:11,True
U000204,T0000358,like,2023-01-07 22:21:55,True
U000554,T0003384,like,2024-06-16 02:27:03,True
U000658,T0002057,like,2023-10-21 20:24:13,True
U000113,T0002318,like,2022-10-20 20:21:32,True
U000777,T0002965,retweet,2023-02-15 13:20:29,False
U000348,T0000674,like,2022-03-03 09:04:30,True
U000364,T0004749,like,2022-04-03 07:57:59,True
U000070,T0002626,like,2025-07-07 14:07:49,True
U000435,T0004779,like,2023-02-11 08:32:21,True
U000486,T0001114,retweet,2022-08-10 19:39:15,False
U000107,T0003522,like,2024-01-22 04:14:36,True
U000571,T0003403,reply,2022-09-02 20:41:39,True
U000251,T0000973,like,2023-05-20 00:02:21,True
U000898,T0004023,like,2024-12-27 07:47:25,True
U000661,T0001708,reply,2025-06-01 17:06:36,True
U000484,T0003876,retweet,2023-02-25 07:37:05,True
U000415,T0003495,retweet,2025-02-04 23:24:21,True
U000834,T0003742,like,2025-05-01 00:22:34,True
U000902,T0002150,like,2023-01-08 06:43:26,True
U000633,T0002103,retweet,2022-12-08 05:37:51,False
U000487,T0003042,like,2021-12-10 12:23:00,True
U000349,T0001599,like,2022-07-10 05:55:57,True
U000664,T0004135,retweet,2025-09-01 12:40:01,True
U000506,T0001415,reply,2023-02-18 18:37:45,True
U000131,T0003437,like,2023-11-03 14:42:44,False
U000145,T0003132,quote,2025-05-08 05:24:41,True
U000582,T0002453,like,2023-10-21 13:27:09,True
U000178,T0001231,quote,2025-04-12 03:56:07,False
U000059,T0000582,like,2024-04-18 01:11:36,True
U000664,T0000159,like,2025-08-07 21:22:51,True
U000442,T0001166,reply,2025-06-03 17:41:19,True
U000216,T0001280,like,2025-06-09 05:02:26,False
U000517,T0004561,retweet,2025-11-06 00:53:31,True
U000321,T0002493,retweet,2022-12-11 17:16:43,True
U000462,T0001925,retweet,2024-02-22 17:02:24,True
U000657,T0003726,like,2022-11-10 04:50:57,False
U000388,T0003617,quote,2022-06-24 13:40:05,True
U000937,T0000515,like,2025-03-23 22:44:27,True
U000537,T0003939,like,2025-05-28 13:46:38,True
U000940,T0002335,like,2022-07-07 04:09:33,True
U000871,T0001807,like,2025-02-04 04:14:54,True
U000022,T0002423,like,2024-08-09 19:12:55,True
U000726,T0001965,reply,2024-06-22 04:09:52,True
U000830,T0002214,like,2024-01-11 03:33:07,True
U000226,T0000586,like,2023-04-22 19:18:58,True
U000299,T0003225,like,2023-09-20 22:10:18,True
U000608,T0003090,like,2023-08-19 11:04:56,False
U000456,T0001115,like,2025-11-22 23:05:46,True
U000018,T0003940,reply,2022-05-31 06:30:02,True
U000569,T0001608,reply,2023-10-07 11:58:31,True
U000567,T0003284,like,2024-02-08 11:37:57,True
U000936,T0001509,like,2022-09-11 03:11:54,True
U000133,T0003839,like,2021-12-12 14:35:31,False
U000740,T0004128,like,2023-02-02 15:15:09,True
U000690,T0004296,retweet,2024-02-03 15:06:36,True
